codigo_parada,longitud,latitud
1384,-3.70443506005335,40.4367197114156
1386,-3.70200707605539,40.4345362584982
1387,-3.70202955771675,40.4354595459866
1393,-3.69470832158648,40.4241568381399
1395,-3.70265965165076,40.436739508059
1396,-3.59287364095024,40.4436508918168
1397,-3.70052650302438,40.4395722528492
1398,-3.70150537140309,40.4418636224716
1399,-3.70254373196757,40.4441996667738
1400,-3.59218878743713,40.4436724131954
1401,-3.68909414362833,40.406735354481
1402,-3.6850652845399,40.4055295191408
1403,-3.68494989961989,40.4057734463028
1404,-3.68048081061466,40.4040655456143
1405,-3.68147777661348,40.4047263546129
1406,-3.67828010074476,40.4030514209525
1407,-3.67807710983386,40.4032282864017
1408,-3.67544384325423,40.4015229405229
1409,-3.67542264825335,40.4017978408224
1410,-3.67200861661722,40.3997411078699
1411,-3.67188216809509,40.3999130138917
1412,-3.5886435386132,40.4432175095924
1414,-3.71252941368878,40.44622873155
1415,-3.71108713254504,40.4466565167927
1416,-3.71104102431664,40.4469676101788
1417,-3.70704728424501,40.4469560321526
1418,-3.70769039332613,40.4473124627216
1419,-3.70411263459893,40.4457036479186
1420,-3.7033767375133,40.4460594716322
1421,-3.70342974755424,40.4432213154318
1422,-3.7008459910464,40.4430928397308
1423,-3.69761382515019,40.4429772236894
1424,-3.69500474527701,40.4426775987982
1425,-3.69519108429706,40.3908970069628
1426,-3.58889699220807,40.443378383897
1427,-3.66903128869604,40.4275783070508
1428,-3.66813732028989,40.4277816668618
1429,-3.67532810963705,40.4348030337077
1430,-3.61813800884566,40.4018339145343
1431,-3.67004892658997,40.4109597418252
1432,-3.66965312613158,40.4110115808181
1433,-3.67036857841666,40.4074218352667
1434,-3.66995065943112,40.4073206491811
1435,-3.67267593246308,40.4040435708768
1436,-3.67218817466803,40.4040283845395
1437,-3.67454258461248,40.4019561238413
1439,-3.61923328055532,40.3991793927073
1440,-3.69122086907092,40.3517221141166
1441,-3.69110536826626,40.3518354175108
1442,-3.6890022965581,40.3517308256458
1443,-3.68984891329244,40.3518248879398
1444,-3.68676256270121,40.351757638327
1445,-3.68725513475584,40.35188534989
1446,-3.68540681612854,40.3524818943704
1447,-3.6198665392526,40.3975543693001
1448,-3.65517625284008,40.4209412762058
1449,-3.68166114744999,40.3541887043995
1450,-3.685950813763,40.3521633545399
1452,-3.72500622462319,40.4134170225474
1453,-3.72670924971124,40.4127171557272
1454,-3.72727636563045,40.4106505249401
1455,-3.72702683981394,40.4104629019683
1456,-3.72693879232204,40.4132382391713
1457,-3.72845071191566,40.4095350310661
1458,-3.7282581360205,40.4094371428798
1459,-3.73304397301039,40.4055600828202
1460,-3.73250940255811,40.4052031036902
1461,-3.73698730183922,40.4040755868941
1462,-3.73706375449062,40.4038588831063
1463,-3.7390860788172,40.4044405902184
1464,-3.73895912447854,40.4042477059235
1465,-3.7421917475382,40.4047360426684
1466,-3.74201280989027,40.4045389904166
1467,-3.74534333056388,40.4046166999355
1468,-3.74484437468499,40.4044892793896
1469,-3.74692961489856,40.4043902613174
1470,-3.74822304333104,40.4039584856222
1471,-3.7494693651635,40.4037972717298
1472,-3.75256459610977,40.4025564706936
1473,-3.75254859955736,40.4023763937305
1474,-3.75474716113971,40.4007224375292
1475,-3.75450896179822,40.4007284944127
1476,-3.75719645912027,40.3971974217551
1477,-3.75679450665714,40.3974432939164
1478,-3.75816540584969,40.394213588947
1479,-3.75797473262261,40.3943184413691
1480,-3.75841584699073,40.3923110375701
1481,-3.75820947330175,40.392262839208
1482,-3.75874957383955,40.3896601871182
1483,-3.75856568573392,40.3893505791504
1484,-3.75994957610348,40.3869721210423
1486,-3.68854663249196,40.4673557586699
1487,-3.68750264083687,40.4711547368135
1488,-3.68679318040335,40.4733120890807
1489,-3.68842539124346,40.4754600397673
1490,-3.69185525983107,40.4748224797941
1491,-3.69193949293747,40.4746598151916
1492,-3.69762443254908,40.4747022730819
1493,-3.69763248163212,40.474553576854
1494,-3.70249782382505,40.4738124477077
1495,-3.70180997532314,40.4734652705486
1496,-3.70460084231764,40.4729798521496
1497,-3.70461113466137,40.472835646250495
1498,-3.70819532511741,40.472633596224505
1499,-3.70809897112439,40.4724449976264
1500,-3.7109260978742,40.4724006433759
1501,-3.71166525170076,40.473589787729196
1502,-3.71191027646428,40.473646839317105
1503,-3.71123369167493,40.4745834244551
1504,-3.71128693336481,40.4749479597423
1505,-3.71154388510909,40.476311236118605
1506,-3.71182317702669,40.476575282958194
1507,-3.71369059064962,40.476406128368495
1508,-3.71351853562246,40.476312595082604
1509,-3.71647618485783,40.475906942249004
1510,-3.71639532037983,40.4756867235622
1511,-3.718230174614051,40.4755447239577
1512,-3.71828628333061,40.475274107454595
1513,-3.72086623510354,40.474064384635795
1514,-3.72067112812711,40.4740565905214
1515,-3.72044334836971,40.472576036451194
1516,-3.72016660352084,40.472379561592895
1517,-3.72297208899233,40.4731728792795
1518,-3.72276724923172,40.472944430271305
1520,-3.7245225855684,40.473748766694
1523,-3.72771840942835,40.4728143118785
1524,-3.71048156942098,40.4725475157013
1525,-3.68792195705678,40.4742828591751
1526,-3.6879519612451,40.4730664716478
1527,-3.6884989532728,40.4709956637057
1530,-3.69064281030003,40.4658567934625
1531,-3.69043349508911,40.4655382235246
1532,-3.69305549976485,40.4653964317191
1533,-3.69352480025359,40.4650422716345
1535,-3.69886853073069,40.4654605857734
1537,-3.70378818113234,40.4669532980161
1539,-3.70591757992365,40.4676790681325
1542,-3.7121015314059,40.4718213503321
1543,-3.71263481811418,40.471876626847305
1544,-3.7043089121951702,40.4800176169722
1545,-3.70462907001205,40.4800652178163
1546,-3.70554604975792,40.4831722212408
1547,-3.70578226936992,40.4828779907754
1548,-3.70779264252878,40.4848611952098
1549,-3.70822391829635,40.4848135127
1550,-3.7238411110691,40.4806088340008
1551,-3.72388443753262,40.4802482056254
1552,-3.72271554769428,40.482372609261
1553,-3.72257246401237,40.4828870117069
1554,-3.72262892936908,40.4853370883238
1555,-3.72280627503493,40.4853359810217
1556,-3.72260808066423,40.4866615308454
1557,-3.6552004238449,40.4207744720737
1558,-3.71888336157812,40.487306339615
1559,-3.7191679470231,40.4871604289842
1562,-3.71998681657635,40.4197051155732
1563,-3.7163650921744,40.4876733003269
1564,-3.71765616851752,40.4870256690422
1565,-3.71552223066023,40.4827416193333
1566,-3.70431084798446,40.4474321692084
1567,-3.68850821462285,40.407752358493
1568,-3.70350473282609,40.4492929223415
1569,-3.70310467501363,40.4516466984577
1570,-3.70352686469163,40.4514189091433
1571,-3.7025840465004,40.45488408432
1572,-3.70229240951126,40.4574624219751
1573,-3.70548289574942,40.4567313153046
1574,-3.70537293647654,40.4565427967532
1575,-3.7092600784575,40.4571947217728
1576,-3.71031197944362,40.457404488158
1577,-3.71216879816262,40.4578885745178
1578,-3.71217679342942,40.4575281663558
1579,-3.71445098091418,40.458442078456
1580,-3.71453096489004,40.4581983425606
1581,-3.71884113574462,40.4597932746615
1582,-3.71884995813843,40.4595139418291
1583,-3.71904019549831,40.4618731099596
1584,-3.71934617751496,40.4618081463039
1585,-3.72269917099024,40.4643097725597
1587,-3.72421892828106,40.4674353923315
1588,-3.72432479637481,40.46740770309
1589,-3.72585831886625,40.4696052911912
1590,-3.72610612546948,40.469612746027906
1591,-3.72820965470805,40.4723878020725
1592,-3.72789829966188,40.4717185937612
1594,-3.72892616445636,40.4773246975125
1595,-3.71477640983239,40.4836200937514
1596,-3.71493929441685,40.4834028734224
1597,-3.71689865470338,40.4868051399272
1598,-3.7292009051253,40.4765121625192
1599,-3.70374015395182,40.4549130987301
1600,-3.70387992549458,40.4490834352157
1602,-3.68898905847552,40.4806953910896
1604,-3.691314274975091,40.481037382383
1605,-3.69137017540422,40.480951463572
1606,-3.69377995406315,40.482774871177
1607,-3.69398927576958,40.4827285717945
1608,-3.69441459782562,40.4850773544777
1609,-3.69411479054619,40.4849665408082
1610,-3.69809941773759,40.4842714141426
1611,-3.69822649714625,40.4840093885105
1612,-3.70392726821971,40.4853171942207
1614,-3.70746608201648,40.4838181550502
1615,-3.70926968788283,40.4829602780153
1616,-3.70922145440408,40.4828614752402
1617,-3.71179496103609,40.4824312681318
1618,-3.71174538073731,40.482309952349404
1619,-3.71647899681664,40.4806186012422
1620,-3.71639903465831,40.4804839620761
1621,-3.71950819580347,40.4792304534986
1622,-3.71955673505255,40.4790454685273
1623,-3.7217735361734,40.4781352777808
1624,-3.72152540972632,40.4781007889046
1625,-3.72578754529137,40.4816777180202
1626,-3.72590426406182,40.4815598699764
1627,-3.72905989237603,40.4831526359266
1628,-3.7292718682203,40.483115264862
1629,-3.73166903940307,40.4843884135129
1630,-3.7315843033048,40.4841907527146
1631,-3.73397082251151,40.4833918673926
1632,-3.73362918611688,40.4841192519206
1633,-3.7337333406277,40.4821681586973
1634,-3.73389988220293,40.4822932278832
1635,-3.73288989380503,40.481673506601
1636,-3.70676834943348,40.4850746591916
1637,-3.7012770191494,40.4870359686147
1638,-3.6973631460805,40.4872397918061
1639,-3.69953028420412,40.4845780891753
1640,-3.68616152891645,40.4798653435773
1643,-3.71228670214677,40.4601220743385
1644,-3.71249605022178,40.4598415080202
1645,-3.71339480549551,40.4632053273518
1646,-3.71340258091649,40.4630341090878
1647,-3.71574105791874,40.4633169707621
1648,-3.71534738611052,40.4632473322869
1649,-3.71836560649853,40.4627691855165
1650,-3.71816010194412,40.4627164067628
1652,-3.72022719649202,40.4632666252365
1653,-3.71915859246051,40.4659309122413
1654,-3.71933116348155,40.4657631742989
1655,-3.719524864535651,40.4675097084586
1656,-3.71951169333926,40.4681764531099
1657,-3.71951958463873,40.4702664814944
1658,-3.71975402684297,40.4702650240694
1659,-3.72221409053698,40.47299743195
1661,-3.72126549045879,40.474305139196794
1663,-3.72126511974096,40.4762375601211
1664,-3.72175097788639,40.4755768789098
1665,-3.70675559822205,40.4837864593392
1666,-3.70889348376799,40.449233026599096
1667,-3.70872908365386,40.4488781780176
1668,-3.70940322355,40.4506082794802
1669,-3.7095915239398,40.4505710896087
1670,-3.70977629821871,40.4524438258245
1671,-3.70990459879695,40.4523079044439
1672,-3.71249691877967,40.4538775607744
1673,-3.71242893823518,40.4533374402774
1674,-3.71193275725039,40.4567548954113
1675,-3.71251853663408,40.4563819237095
1676,-3.71101481781302,40.4580668379631
1677,-3.71132211851377,40.4581280130852
1678,-3.70865716625754,40.4615587567401
1679,-3.70899948572127,40.4615836877328
1680,-3.709460626147,40.4646394070062
1681,-3.7096235229083,40.4645663368993
1682,-3.7116392696941,40.4680809718204
1683,-3.71154867147333,40.4677391882738
1684,-3.72615764512202,40.440387310444294
1685,-3.72683145231116,40.4405452442946
1686,-3.72653351318958,40.4413489149445
1687,-3.72697011973858,40.443571395624694
1688,-3.72732181851049,40.4433799978985
1689,-3.727299178213451,40.4456594145948
1690,-3.727639192340261,40.445477098338095
1691,-3.72772278701096,40.4477648555179
1692,-3.72802937582914,40.4477629279535
1693,-3.72740417078592,40.4502443281788
1694,-3.72920986632741,40.4494131513506
1696,-3.72951556266723,40.4510688778544
1697,-3.7290613938429,40.4548825359041
1698,-3.72925876543651,40.4545930056037
1699,-3.72961064302216,40.4576898746254
1700,-3.729927902458941,40.4575797670371
1701,-3.7271896681054,40.4606870756516
1703,-3.72436767088342,40.4615065658494
1704,-3.72493455193365,40.4612642797872
1705,-3.72436329784938,40.4643984701965
1706,-3.72501575769273,40.4643313230027
1709,-3.72758539550064,40.46895481321899
1710,-3.72747349096393,40.4685591226067
1711,-3.72897141228917,40.4713740053406
1712,-3.72896606030356,40.4711172840163
1713,-3.7333332909576,40.4724950949649
1715,-3.73586624064752,40.4732312671559
1716,-3.73880769515224,40.474739545804795
1717,-3.7392687216968,40.4747906559217
1718,-3.74149389715569,40.475452093316804
1719,-3.741824204301,40.475449976897195
1720,-3.7410608361196,40.477378274638006
1721,-3.7409882997916,40.4776219802571
1722,-3.73940599596124,40.480154600151906
1723,-3.73972685662558,40.47999489372359
1724,-3.73731363307856,40.4802220009762
1725,-3.73697819349106,40.481039445514604
1726,-3.73591575135674,40.4821362858478
1727,-3.73605474378435,40.4822705359986
1728,-3.67388943456001,40.4714419810441
1729,-3.73202887670002,40.481665441705296
1730,-3.73079615133935,40.4811417041993
1731,-3.73108427391876,40.4809867329065
1732,-3.69159187015038,40.4793420424578
1733,-3.69307411120795,40.4792430885084
1734,-3.69709844675376,40.4798900916591
1735,-3.69699984778152,40.4796249214709
1736,-3.70064117690819,40.4802020348529
1737,-3.70050740452416,40.4799596029444
1738,-3.72991322793909,40.4832328427897
1739,-3.71421101773562,40.4838848427019
1740,-3.71440077480862,40.483802591335
1741,-3.71416323789093,40.4868265535616
1742,-3.7143498405683,40.4867938708718
1743,-3.71401313051219,40.4892283586902
1744,-3.71425408147741,40.4895917335943
1745,-3.71338105334998,40.491979977585
1746,-3.71347754323508,40.491898302573
1748,-3.71389570471666,40.494057864999
1749,-3.71102922343294,40.4933232641119
1750,-3.71180841705806,40.4247917256269
1751,-3.7088222964815,40.4947782268745
1752,-3.70942517328534,40.494806064652
1753,-3.70741626822376,40.4951066450816
1757,-3.71020083880182,40.4977607368262
1758,-3.710454943401,40.4978312487231
1759,-3.70714137494604,40.4981533384275
1760,-3.70727458304457,40.4984768454273
1761,-3.70476487957564,40.4969561335749
1762,-3.70461671248297,40.4971056827401
1763,-3.70173077825134,40.4951772881272
1765,-3.70767907975377,40.4222224356949
1766,-3.70786357146234,40.4221807674038
1767,-3.70732259119029,40.4253327285344
1768,-3.70749733836881,40.4251334623991
1769,-3.70635267947265,40.4273161300114
1770,-3.70662309780189,40.4272108763476
1771,-3.70544067368397,40.4294523233844
1772,-3.70620950448422,40.4293755647279
1773,-3.69941781229089,40.4183807248626
1774,-3.70042059771506,40.4304873038841
1776,-3.6994488875486,40.4752633327265
1777,-3.70256168026144,40.47428052571
1778,-3.70332738518629,40.4764380242286
1780,-3.70390443527074,40.4769750537541
1781,-3.70745499572836,40.4762867476826
1782,-3.7073430311523,40.476156802138
1783,-3.71029635270982,40.4756522355096
1784,-3.71056512451996,40.4752677057729
1785,-3.71534348145422,40.476103135286905
1786,-3.71463890591815,40.477179551525495
1787,-3.69767885159912,40.3500392326342
1788,-3.6978615510031,40.3500921870603
1789,-3.6943338372818,40.3511899770869
1790,-3.69460857662631,40.3512468895336
1793,-3.69123138447347,40.3526454885805
1794,-3.69136192394175,40.3527438101797
1795,-3.68855338780652,40.3544902923465
1796,-3.68889479195864,40.3544792535185
1797,-3.68463212631682,40.3580180875474
1798,-3.68437795696051,40.3585060827209
1799,-3.68282730195024,40.3600287677408
1800,-3.68302704691701,40.360018581082
1801,-3.65144612385642,40.3669302937535
1803,-3.64546201299941,40.3703872574162
1804,-3.64574210430115,40.3703451555211
1805,-3.64530624712891,40.3741314170889
1806,-3.6448101951953,40.3743819299626
1807,-3.64204265447268,40.374964875161
1808,-3.64208882765923,40.375059215057
1809,-3.63797864801118,40.3759918431354
1810,-3.63831769263593,40.3760305166615
1813,-3.62797857391892,40.3790330025217
1814,-3.62738310494585,40.3797299308738
1815,-3.62584481531971,40.3806301535664
1820,-3.62222199319243,40.3897128343545
1821,-3.62252609000802,40.3894679548484
1822,-3.61768078077509,40.3969263981038
1823,-3.61795892837276,40.3962537370818
1824,-3.62194397004887,40.3979306260233
1825,-3.62223844245512,40.3972353445173
1826,-3.62140665106483,40.3998524460189
1827,-3.62184689890298,40.400192429087
1828,-3.62054312525963,40.4019471834418
1829,-3.62114419892874,40.4019529712278
1831,-3.61927603582707,40.4038143401624
1835,-3.61494572868224,40.405837424456
1836,-3.66642024941304,40.4676744197748
1837,-3.66343266318359,40.473358218643
1838,-3.66319083442543,40.4735848282031
1839,-3.65899100264863,40.4711268376853
1840,-3.65887201830914,40.4714383242755
1841,-3.65449295628084,40.4717199159944
1842,-3.65464618643666,40.4718586887784
1843,-3.65182452510784,40.4724331639514
1844,-3.65199316998602,40.4726033848608
1845,-3.64972120918726,40.4728413801482
1846,-3.64800074601742,40.4735402075962
1847,-3.64795320607591,40.4737341664754
1848,-3.64520251894656,40.4742270020684
1849,-3.64541709814992,40.4744600393655
1850,-3.64676514261817,40.4760200775872
1851,-3.64621411581386,40.4777303529912
1852,-3.64943227574825,40.4788699987929
1853,-3.6486118314721,40.4769016350188
1855,-3.696999933743471,40.4550574752525
1856,-3.69584120098867,40.4563482251115
1857,-3.69768637548775,40.4568596416073
1858,-3.70223276011779,40.4566880116374
1859,-3.70300635179714,40.4546653052637
1860,-3.70246788005825,40.4527856960632
1861,-3.6983783096297,40.4524500769859
1862,-3.70288944481674,40.4366209962136
1865,-3.695695080791,40.4284031753535
1866,-3.66780888833327,40.5093417770191
1868,-3.69763801757434,40.432751852108
1869,-3.69842442141596,40.434693058847095
1870,-3.69917298604426,40.436391244673004
1875,-3.71369669044073,40.4149332302404
1876,-3.71341239736143,40.4147998464631
1877,-3.71395037815496,40.4121658905577
1878,-3.71373804556285,40.4121491813822
1879,-3.71398706561636,40.4100575476831
1880,-3.71371400337546,40.4109871627577
1881,-3.71337433375965,40.4089532109843
1882,-3.71318319183378,40.4090940285728
1883,-3.71221449024095,40.4073747571841
1884,-3.71212428707064,40.4077627011361
1886,-3.71008570491972,40.4156581344135
1887,-3.70663006619755,40.4163459418092
1890,-3.7030778919681,40.446840564760805
1891,-3.74790930745234,40.3632845303243
1893,-3.69260668643583,40.435349625417
1894,-3.69261616937194,40.4351243433176
1895,-3.69772233959168,40.435210805277606
1896,-3.69768887586698,40.4388236202538
1897,-3.69639072614927,40.4387143178468
1898,-3.69745783236777,40.4415727590024
1899,-3.69612509233026,40.4415447431743
1900,-3.69725035434018,40.4443217541339
1901,-3.6959179310171,40.4443297701465
1902,-3.69708110914659,40.4462056538304
1903,-3.69563070989288,40.447286447403
1904,-3.69680359423439,40.4490271396316
1905,-3.69542055214621,40.4498552730408
1906,-3.69652685854072,40.4520693389804
1907,-3.69520805851144,40.4521268146236
1908,-3.69507004174768,40.4536141261455
1909,-3.69534971607731,40.4544322645005
1910,-3.69518968732528,40.4560728604804
1911,-3.69478010369417,40.456205949313
1912,-3.69255321750975,40.4562778495309
1913,-3.69272583976545,40.4564705099667
1914,-3.68648384915913,40.4683049407522
1915,-3.68570668814675,40.469967195834
1916,-3.68574472836598,40.4702282304646
1917,-3.68236209866559,40.4718022627815
1918,-3.70369080737843,40.414485454898
1919,-3.70461946923156,40.4125473678966
1920,-3.69988406128123,40.4129229323093
1921,-3.69884070696138,40.4122220229783
1922,-3.69681467665026,40.4111981907094
1923,-3.69656580174764,40.4112447331798
1924,-3.69327353198409,40.4095347506131
1925,-3.69313487629616,40.4098058521962
1926,-3.69711470740734,40.4037098590506
1927,-3.69900742538672,40.4016173569624
1928,-3.69907490458132,40.4003061305682
1929,-3.69875933932884,40.4009161469497
1930,-3.69541098772368,40.4007651284488
1931,-3.69811835998909,40.3978614337198
1932,-3.69792195605624,40.3978491038405
1933,-3.69843608382971,40.3958549994715
1934,-3.69818206498817,40.3958970718954
1935,-3.69982962365122,40.3881708515616
1936,-3.70072832151567,40.387345591026
1938,-3.70135033853848,40.3859724448322
1939,-3.70056551427001,40.3852744856651
1940,-3.7030353936648,40.4469354172571
1941,-3.70000422264624,40.3834039883614
1942,-3.70012063324876,40.3832681483619
1943,-3.70374132871935,40.3836335965749
1944,-3.70273744163173,40.3833964463979
1945,-3.70681375281906,40.3833896602987
1946,-3.70808296055823,40.383084607852
1947,-3.71137472732791,40.3824157819517
1948,-3.71105211455832,40.3819853266376
1949,-3.7114819842049,40.3802889773598
1950,-3.7113604936463,40.3799383689296
1951,-3.71205827058219,40.3783394712868
1953,-3.71243640449709,40.3758236074842
1955,-3.71242829311462,40.3739317459817
1957,-3.71248059192215,40.3721836579804
1958,-3.71245528077945,40.3701612690227
1959,-3.71245728570864,40.3687062853849
1960,-3.71550712875666,40.3685523490255
1961,-3.71547170286605,40.3715075554041
1962,-3.71549434481158,40.3731290544114
1963,-3.71329605376851,40.373557031989
1964,-3.69330160251133,40.4007687659712
1965,-3.68613287461399,40.3992348700005
1966,-3.68877421317138,40.3993993735041
1967,-3.68329985804088,40.3981750341744
1968,-3.68298168425043,40.3983570923403
1969,-3.68101022801873,40.396066881713
1970,-3.68076586489432,40.3963746269251
1971,-3.68463022865879,40.3998383609491
1973,-3.68868935554454,40.4028953968322
1976,-3.69603437321749,40.4029415774866
1977,-3.6744836901611,40.4009609642968
1978,-3.67426248865845,40.4012325244303
1979,-3.66823064992731,40.3990332303934
1980,-3.66711902606609,40.3998324371239
1981,-3.66653693757039,40.4005565144338
1983,-3.664071232823,40.4026788009936
1984,-3.66160051861208,40.4030983483961
1985,-3.57703793244834,40.4610777296398
1986,-3.65943236618697,40.4043359465173
1987,-3.65959214711067,40.4050107171402
1988,-3.65897577349925,40.4070682935348
1989,-3.65145167793868,40.4053360689112
1990,-3.65047193267137,40.4027199340242
1991,-3.65017810612646,40.4028026653817
1992,-3.64832053088439,40.4008040524579
1993,-3.64831159347438,40.4011014021567
1994,-3.64698550945602,40.4004511535631
1995,-3.64289823303073,40.4006540921097
1996,-3.64044431724672,40.3991181228105
1997,-3.63735879096177,40.3980720684322
1998,-3.63743178105782,40.3983149122033
1999,-3.63458099003974,40.3971593823393
2000,-3.63473653678611,40.3974107846909
2001,-3.63254087869204,40.3995219124048
2004,-3.6983397468946,40.4171439835584
2006,-3.68347491382235,40.439430914683996
2007,-3.68094738800182,40.4401845446417
2008,-3.68133766035823,40.4402993660798
2009,-3.67815401017308,40.4416243613587
2011,-3.67567027305571,40.4430127545471
2013,-3.67409072499969,40.444251690015705
2014,-3.67363617563718,40.4447137945685
2015,-3.67192040152492,40.445602141390395
2016,-3.67163053045601,40.4459506697467
2017,-3.66971378780075,40.4470924013226
2018,-3.66947208310317,40.4474316366243
2020,-3.66766625140885,40.4485051253037
2021,-3.66731039596591,40.448817987157604
2022,-3.66536197224475,40.4522976640521
2024,-3.66083640991939,40.4568776265273
2025,-3.66113498434819,40.4567678142656
2026,-3.65958229858004,40.4597991850461
2027,-3.65867159380147,40.4619620211593
2029,-3.65731047953741,40.4637174985102
2030,-3.65767923548591,40.4636568462071
2033,-3.65318766192776,40.4679570315619
2034,-3.65373900330357,40.4676386058532
2035,-3.65115745984052,40.4702747640906
2036,-3.65143026351928,40.4702371937146
2037,-3.64954719771935,40.4721126298525
2038,-3.64964171889812,40.4722427296458
2039,-3.64750904583899,40.476087991597794
2040,-3.64684041178535,40.4764881233176
2041,-3.64666597870099,40.477984585652
2042,-3.64795124514579,40.4791395562719
2043,-3.64922635228617,40.4780062933553
2044,-3.69035135363149,40.4084531018682
2046,-3.6848979948963,40.4064674510625
2047,-3.68560699757408,40.4066524463342
2048,-3.68170930898937,40.4069817624882
2049,-3.68255963663354,40.4071569354439
2050,-3.67803143374276,40.4069042527458
2051,-3.67801093199545,40.4072106809082
2052,-3.67561670963419,40.4058552944109
2053,-3.67460125086669,40.4056630140473
2055,-3.67256399562829,40.404638819476
2056,-3.6989512518223,40.4182529107766
2057,-3.67055414384386,40.3992360201146
2058,-3.6700894144279,40.398716183148295
2059,-3.66802254180669,40.396975856073
2061,-3.66658240973573,40.3945517002481
2062,-3.6587671786473,40.454677709315
2063,-3.66349645234441,40.3931054414445
2064,-3.66105297889078,40.39167795751239
2065,-3.66110204244104,40.391875877516
2066,-3.65768252542249,40.3904088427537
2067,-3.65755440971631,40.3905627246902
2068,-3.65450778811231,40.388652032185
2069,-3.65446275007692,40.3888685050033
2070,-3.65260509033524,40.386833919699406
2071,-3.65285762275496,40.387364033719
2072,-3.65040889988428,40.3863417616027
2073,-3.65071755137445,40.386583274008096
2074,-3.64890964785424,40.3860348509611
2075,-3.64755934607042,40.3852856421445
2076,-3.6475966702109,40.385492642922195
2077,-3.64604861285893,40.385469754708005
2078,-3.64596105740304,40.3857089842542
2079,-3.6436507034083,40.3843524596625
2080,-3.64353563145654,40.384641390404795
2081,-3.64480382055704,40.3829586443552
2082,-3.64464852764704,40.382734280859005
2083,-3.6466839287666,40.3824436542294
2084,-3.64589453724391,40.3824390490078
2085,-3.64906953754444,40.3818176930546
2086,-3.6489385708129,40.3816742810019
2087,-3.65106781826679,40.3813470150346
2088,-3.65133019296907,40.3816788772292
2091,-3.66652102332636,40.394151149173794
2093,-3.66708322419663,40.3887965131344
2094,-3.6653866477434,40.3913918808778
2095,-3.65731386383243,40.3864919777697
2096,-3.65634119680224,40.3857407284028
2097,-3.65568154536131,40.384537244203
2098,-3.65539982257275,40.3846064067431
2099,-3.65265537224088,40.3841038779837
2100,-3.65267503977371,40.3843109766064
2101,-3.64962989907789,40.3840082699953
2102,-3.64953995597241,40.3841889564781
2103,-3.64784838641596,40.3826308439213
2104,-3.64752182056597,40.3825921287327
2105,-3.65090226514079,40.3811677631352
2106,-3.65189460581876,40.3793468471237
2107,-3.65159230695662,40.3793800797356
2108,-3.60795251977315,40.4508880532009
2109,-3.65396907255488,40.3780063106776
2111,-3.71498789333742,40.430492864460504
2112,-3.58121666624201,40.4507865600505
2113,-3.6503310555668,40.3732834891356
2114,-3.65069680722711,40.3737273869771
2115,-3.70562204674692,40.4152304628803
2116,-3.68937960809474,40.4588193041122
2118,-3.64963458982057,40.4468509304827
2119,-3.6511943224424,40.4459502781925
2120,-3.65205776263772,40.4437742476644
2121,-3.6539392994224,40.4444573320419
2122,-3.65152153949167,40.445642131331304
2123,-3.6517032682032,40.446870838664395
2124,-3.669672181885181,40.4067952293375
2125,-3.6709147046072,40.4070808330664
2126,-3.67106424687038,40.4067105950365
2127,-3.67334472667187,40.4073009667482
2128,-3.67421710269587,40.4070661605434
2129,-3.67800438072252,40.407733244875
2130,-3.6779063112392,40.4073554383276
2131,-3.69060211948444,40.4468751086437
2132,-3.68908993948956,40.448920151261895
2133,-3.68609692958131,40.4514784613716
2134,-3.68450022622172,40.4533527728591
2135,-3.68506437066138,40.4531602475896
2136,-3.68233699240255,40.4551943659532
2137,-3.68266775062575,40.4552464702014
2138,-3.681239607459911,40.4574801012413
2139,-3.68165474969196,40.4577118915037
2140,-3.68116832614525,40.4597688021801
2141,-3.68160107232228,40.4594058962166
2142,-3.680227332351,40.4623689203297
2143,-3.6803937262927,40.4624940683054
2144,-3.67960156036933,40.4646518658991
2145,-3.67975534801053,40.464696007969
2146,-3.67911529865585,40.466735791700295
2147,-3.67926890957283,40.4667619174878
2148,-3.67749438210546,40.468272308397104
2149,-3.6778940585951,40.468463661769995
2150,-3.67608584560765,40.47048323458289
2151,-3.67637596354898,40.4700040648736
2153,-3.67627700692325,40.4243154910171
2154,-3.67622878594134,40.4211130591088
2155,-3.67584070317841,40.421205414954
2156,-3.67643967418947,40.4186253314482
2157,-3.67608149494343,40.4186859817816
2158,-3.67565271291673,40.4168776656591
2159,-3.67592733974789,40.417119307452
2160,-3.67296918630751,40.4167221183574
2161,-3.6729502868652,40.416969977035
2162,-3.66985295075633,40.4165014443402
2163,-3.67009526463824,40.4167928367263
2164,-3.66765703403263,40.417230343831
2165,-3.6676074542297,40.4174693694706
2166,-3.66543094071694,40.418716135129
2167,-3.66587919980757,40.4187495949236
2168,-3.66216785583618,40.421338452295
2169,-3.66219952869379,40.4215634973385
2171,-3.68897455750128,40.4190829698464
2172,-3.68917162425479,40.4164421476206
2173,-3.68887879588879,40.4166240707829
2174,-3.68903880457507,40.4126591377659
2175,-3.68871127623302,40.4129043303915
2176,-3.68889770190451,40.4092185186989
2177,-3.68856844819089,40.4092925492225
2178,-3.68954491836484,40.4079624080279
2179,-3.7111258964428,40.3463538088944
2180,-3.7114204286678,40.3461583038386
2181,-3.71358855731178,40.3442755705293
2182,-3.71317732412872,40.3443591852937
2183,-3.71615818945461,40.3434218624653
