linea,stopNum,longitude,latitude,distance
156,1256,-3.66948306788969,40.4184315196719,1184
156,4712,-3.66964910233147,40.4161512701895,1438
156,4714,-3.669852212342,40.4132266577136,1763
156,1431,-3.67004892658997,40.4109597418252,2017
156,1433,-3.67036857841666,40.4074218352667,2411
156,4716,-3.67089451552999,40.4059728349076,2593
156,1435,-3.67267593246308,40.4040435708768,2855
156,1437,-3.67454258461248,40.4019561238413,3138
156,3719,-3.67997045827476,40.3961540723174,4005
156,3367,-3.6806690761465,40.3949517611767,4225
156,3366,-3.68254446340561,40.3939992758215,4415
156,4101,-3.68723807866594,40.3894084203163,5077
156,3360,-3.68933107487166,40.3876121833049,5344
156,2906,-3.69090122548156,40.3880262551082,5576
156,5512,-3.69248410765626,40.3899717740145,5833
156,2916,-3.69426163996412,40.3909611410561,6021
156,3644,-3.69441240500162,40.3907260010782,6271
143,147,-3.66913942811195,40.4286407481828,0
143,1427,-3.66903128869604,40.4275783070508,113
143,148,-3.66891399684667,40.4252546533516,415
143,150,-3.6691885847369,40.4220278306811,777
143,1256,-3.66948306788969,40.418431519671906,1184
143,4712,-3.66964910233147,40.4161512701895,1438
143,4714,-3.669852212342001,40.4132266577136,1763
143,1431,-3.67004892658997,40.4109597418252,2017
143,1433,-3.67036857841666,40.4074218352667,2411
143,2603,-3.66907339122058,40.4065779678454,2675
143,2605,-3.65387752786584,40.4039169844052,4048
143,2606,-3.65145261769721,40.4017594603738,4365
143,2607,-3.64985510962642,40.4002684219954,4579
143,3355,-3.64950334642446,40.397112710907294,5044
143,2517,-3.65238024393833,40.3952947265675,5361
143,2515,-3.65435877077289,40.3922835395612,5738
143,1011,-3.65124588445679,40.391292063677305,6064
143,1013,-3.64607178158155,40.3899066083428,6545
143,1015,-3.64299875443847,40.3885903594372,6844
143,1017,-3.63988375992265,40.3871841690298,7151
143,1019,-3.63791945903662,40.3862850825608,7350
143,4680,-3.63235875160094,40.3838020272681,7932
143,1023,-3.63005982551922,40.3830442735387,8142
143,4682,-3.62613449225896,40.383412405437596,8475
143,1027,-3.625137416509551,40.3826069694239,8638
143,5163,-3.62405416668999,40.3813965785462,8818
143,1030,-3.62128100876951,40.3797312817333,9126
529,1890,-3.7030778919681,40.4468405647608,0
529,2693,-3.69892299910574,40.4465323874369,358
529,2696,-3.69236862334308,40.4462114066378,917
529,420,-3.68623813174609,40.4456397948354,1460
529,2698,-3.68325969792697,40.4428556081523,1870
529,2700,-3.67938936118763,40.4391486508744,2402
529,789,-3.67723666309408,40.4370081062393,2702
529,811,-3.67165337447661,40.431261336298,3508
529,1427,-3.66903128869604,40.4275783070508,3962
529,150,-3.6691885847369,40.4220278306811,4626
529,4712,-3.66964910233147,40.4161512701895,5287
529,1431,-3.67004892658997,40.4109597418252,5866
529,2125,-3.6709147046072,40.4070808330664,6374
529,2129,-3.67800438072252,40.407733244875,6985
529,2049,-3.68255963663354,40.4071569354439,7386
529,2047,-3.68560699757408,40.4066524463342,7653
529,5709,-3.6898358022265,40.4067985071469,8277
704,5459,-3.6876070919124,40.4666045892763,0
704,1486,-3.68854663249196,40.4673557586699,248
704,1487,-3.68750264083687,40.4711547368135,679
704,1488,-3.68679318040335,40.4733120890807,923
704,2653,-3.68646094966837,40.4753726061039,1156
704,2654,-3.68580236898557,40.4770656881503,1354
704,2655,-3.6851312036426,40.4795200967542,1632
704,2656,-3.6841369933951,40.4803728175022,1815
704,2662,-3.68400909148138,40.4856528145049,2535
704,2664,-3.68455898038243,40.4870819853903,2701
704,2666,-3.68549219609831,40.4895088757325,2982
704,2668,-3.68590932512333,40.4907496376192,3087
704,2670,-3.68670563416287,40.4926863409652,3353
704,2672,-3.6875921229883,40.4952531271768,3651
704,2674,-3.68696083495694,40.4973604587051,3900
704,2676,-3.68653876047518,40.4984305198102,4024
704,2678,-3.68898928852338,40.4980195675257,4438
704,4486,-3.70072861131243,40.5068048548896,6145
009,3411,-3.69747025696256,40.418770850913305,0
009,90,-3.69607829125748,40.418671117780995,697
009,70,-3.69337395070087,40.4191558117028,943
009,162,-3.68826031065316,40.4196998317684,1385
009,423,-3.6842085978824,40.4222103360285,1884
009,424,-3.684023931070851,40.4249321557231,2187
009,425,-3.68379209699484,40.427654252413596,2490
009,426,-3.68351054073109,40.4301243881932,2765
009,427,-3.68340134447385,40.43215206312139,2990
009,428,-3.68320337749229,40.4347298112048,3277
009,5377,-3.68289459187772,40.4380109145568,3642
009,2007,-3.68094738800182,40.4401845446417,3981
009,2009,-3.67815401017308,40.4416243613587,4267
009,2011,-3.67567027305571,40.4430127545471,4529
009,2013,-3.67409072499969,40.444251690015705,4721
009,2015,-3.67192040152492,40.445602141390395,4959
009,51034,-3.66932917347324,40.4473648952452,5253
009,2020,-3.66766625140885,40.4485051253037,5444
009,4721,-3.66514988877695,40.4502583443284,5733
009,2022,-3.66536197224475,40.4522976640521,5972
009,408,-3.66119830617096,40.453596286916,6385
009,2024,-3.66083640991939,40.4568776265273,6814
009,2026,-3.65958229858004,40.4597991850461,7155
009,2027,-3.65867159380147,40.4619620211593,7412
009,2029,-3.65731047953741,40.4637174985102,7657
009,3927,-3.65466891938205,40.4662549783022,8016
009,2033,-3.65318766192776,40.4679570315619,8277
009,2035,-3.65115745984052,40.4702747640906,8590
009,2037,-3.64954719771935,40.472112629852504,8836
009,1846,-3.64800074601742,40.4735402075962,9049
009,1848,-3.64520251894656,40.4742270020684,9343
009,2039,-3.64750904583899,40.476087991597794,9646
009,3550,-3.64831816279512,40.4768041811284,9755
009,2043,-3.64922635228617,40.4780062933553,9913
072,785,-3.67454343549195,40.4350373371466,0
072,788,-3.67630226963051,40.4367162695859,240
072,5788,-3.67667694191717,40.4377050726373,420
072,1281,-3.67351857340733,40.4389757388575,732
072,717,-3.67363149950633,40.4396958031539,829
072,2732,-3.67165838420605,40.4404460036042,1133
072,2733,-3.66885661620725,40.4421018608522,1433
072,2377,-3.66706823140497,40.4436977626819,1686
072,2379,-3.66643358318748,40.4463050201671,1986
072,313,-3.66594761921023,40.4485600670253,2241
072,4721,-3.66514988877695,40.4502583443284,2477
072,2022,-3.66536197224475,40.4522976640521,2716
072,408,-3.66119830617096,40.453596286916,3128
072,2024,-3.66083640991939,40.4568776265273,3558
072,2026,-3.65958229858004,40.4597991850461,3899
072,2027,-3.65867159380147,40.4619620211593,4156
072,2029,-3.65731047953741,40.4637174985102,4400
072,3927,-3.65466891938205,40.4662549783022,4760
072,2033,-3.65318766192776,40.4679570315619,5020
072,2035,-3.65115745984052,40.4702747640906,5333
072,2037,-3.64954719771935,40.4721126298525,5579
072,1846,-3.64800074601742,40.4735402075962,5793
072,2734,-3.64486716662061,40.4735847289299,6067
072,2735,-3.64319969422435,40.4732741851316,6213
072,2736,-3.63932309077006,40.4725208825082,6581
072,2738,-3.63749923868757,40.4724318394278,6739
072,2741,-3.63343531814716,40.472409097002,7111
073,785,-3.67454343549195,40.4350373371466,0
073,788,-3.67630226963051,40.4367162695859,240
073,5237,-3.678734119246911,40.439616457551196,641
073,2009,-3.67815401017308,40.4416243613587,895
073,2011,-3.67567027305571,40.4430127545471,1158
073,2013,-3.67409072499969,40.444251690015705,1350
073,2015,-3.67192040152492,40.445602141390395,1588
073,51034,-3.66932917347324,40.4473648952452,1881
073,2020,-3.66766625140885,40.4485051253037,2073
073,4721,-3.66514988877695,40.4502583443284,2362
073,2022,-3.66536197224475,40.4522976640521,2601
073,408,-3.66119830617096,40.453596286916,3013
073,2024,-3.66083640991939,40.4568776265273,3443
073,2026,-3.65958229858004,40.4597991850461,3784
073,2027,-3.65867159380147,40.4619620211593,4041
073,5545,-3.65763825643204,40.4630444681729,4216
073,2757,-3.65371796552774,40.4635981972053,4553
073,2759,-3.6508344710674,40.4629612890421,4814
073,2761,-3.64770974802644,40.4631860164528,5079
073,2763,-3.64499045606864,40.4638723645421,5322
073,2765,-3.641583810247,40.4648867825153,5639
073,2767,-3.63757763189536,40.4651926928659,5994
073,474,-3.63421301773508,40.4647742334883,6310
073,472,-3.63174826611451,40.4648327511498,6516
073,470,-3.630078561884091,40.4641346425729,6763
073,2769,-3.6291032627369,40.4626354437266,6973
073,2771,-3.62568786267668,40.4626043980485,7263
073,2571,-3.61889786530428,40.4632534961862,7879
073,407,-3.61674193830782,40.4641884195685,8235
049,5611,-3.68906147276499,40.4677400811762,0
049,1530,-3.69064281030003,40.4658567934625,369
049,1532,-3.69305549976485,40.4653964317191,581
049,5632,-3.69512248664828,40.4653389948679,801
049,5633,-3.69758612287712,40.4662115597551,1030
049,5634,-3.69961355821503,40.4676362554151,1269
049,5635,-3.70082258243356,40.468836143699,1442
049,5636,-3.70230412920947,40.4698992316696,1614
049,4264,-3.70475054998678,40.470051030319,1832
049,4354,-3.70799792426646,40.468292486815,2233
049,1542,-3.7121015314059,40.4718213503321,2810
049,1503,-3.71123369167493,40.4745834244551,3135
049,1505,-3.71154388510909,40.4763112361186,3330
049,1364,-3.71149515178612,40.4778790920588,3553
049,1366,-3.70870623340983,40.4784592589866,3798
049,1368,-3.70480093455562,40.4792578711638,4141
049,1544,-3.70430891219517,40.4800176169722,4300
049,5329,-3.70470193807602,40.4812179187581,4437
049,1546,-3.70554604975792,40.4831722212408,4681
049,1548,-3.70779264252878,40.4848611952098,4946
049,5982,-3.71134253292476,40.4845286266585,5405
049,1357,-3.71900820800631,40.4821344379209,6127
049,1550,-3.7238411110691,40.4806088340008,6628
049,1552,-3.72271554769428,40.482372609261,6861
049,1554,-3.72262892936908,40.4853370883238,7195
049,4777,-3.72521051393167,40.4860011166961,7483
049,1556,-3.72260808066423,40.4866615308454,7774
049,1558,-3.71888336157812,40.487306339615,8168
049,4731,-3.71835430484661,40.4883186239053,8332
049,4736,-3.71632160000956,40.4886825692264,8531
049,3822,-3.71608632774561,40.4903146402645,8714
049,3823,-3.71744049148619,40.4942431526682,9169
049,4273,-3.72026967358568,40.4954462896924,9597
049,4732,-3.72219888106474,40.4959387674438,9853
049,4734,-3.72548117440251,40.4954002281084,10222
162,2419,-3.71890828953212,40.4339550771069,0
162,1330,-3.72526508088199,40.439244257930696,942
162,1332,-3.72858374544697,40.4412099050277,1308
162,1334,-3.73196547799962,40.444251631202,1760
162,1336,-3.73578712415446,40.4486778441892,2347
162,1338,-3.7368571476077,40.449472837745596,2471
162,4308,-3.74830802825017,40.4590479909015,3928
162,4309,-3.76935200495841,40.4623604648658,5757
162,3468,-3.78479655390358,40.4647882885349,7302
162,3470,-3.78676517831509,40.4656938350406,7498
162,5345,-3.78925241169926,40.4675687773041,7808
162,3472,-3.79110923927669,40.4689885203809,8047
162,5678,-3.79493882950443,40.468065891464605,8399
162,3476,-3.79705136667984,40.4697135095425,8718
162,3478,-3.7997141669112,40.469442890445904,8947
162,4628,-3.80107210265793,40.4690280974678,9064
162,4307,-3.80351788234554,40.469389517548294,9337
162,5832,-3.80706905612254,40.4705990301467,9669
162,5071,-3.81041179457236,40.470372969808096,10023
162,3483,-3.81386791083998,40.4712360948566,10360
162,13,-3.81781762731332,40.4710550989514,10726
162,3491,-3.83603075628794,40.476690655170394,12651
162,5127,-3.83315703661619,40.4780446990217,12969
162,3489,-3.83013808382337,40.477192532059206,13242
162,4877,-3.82677456705573,40.4761355432293,13563
162,3487,-3.82303388964056,40.4750991567871,13902
162,3485,-3.81577732625033,40.473051461220194,14557
162,14,-3.81757035393849,40.4710928817904,15035
162,16,-3.81317907849388,40.4669346717542,15941
162,3798,-3.80884692626554,40.4647127977409,16659
512,5442,-3.6935696750244,40.4190240085624,0
512,77,-3.69465726037455,40.4151300878641,445
512,79,-3.69342851614841,40.4123671696686,772
512,81,-3.69262709547135,40.4099260079139,1051
512,83,-3.69359214709933,40.4077760769698,1340
512,84,-3.69877287374323,40.4062944752711,1814
512,320,-3.70164187769844,40.4055113587643,2072
512,322,-3.70427094092386,40.4047521531197,2305
512,326,-3.71004917478682,40.4031898339482,2831
512,327,-3.71330710556673,40.4013860189182,3169
512,4518,-3.71108368011299,40.3995798618531,3691
512,1118,-3.70885602339176,40.3984133308373,3920
512,4484,-3.70462315696119,40.3970517652035,4310
512,1120,-3.70252885745852,40.3962266445526,4520
512,1122,-3.69832805468854,40.393378155015,5002
512,1124,-3.69598959551691,40.3917075332085,5275
512,930,-3.69822778422361,40.3870814107383,6025
512,932,-3.69611628162846,40.3845445480004,6380
512,934,-3.69573599917446,40.3815017589352,6719
512,936,-3.6949538363287,40.380191126165,7034
512,5124,-3.69105185722989,40.3789351792975,7551
512,937,-3.69183707299902,40.3773809262124,7750
512,939,-3.69259261537993,40.374907915943,8038
512,943,-3.69230245606924,40.3710447418501,8468
512,2839,-3.6920200108105,40.3684022539668,8763
512,4865,-3.69017821033428,40.366823132702,9048
512,4867,-3.6886012208469,40.3659766511903,9211
512,5638,-3.68485495371927,40.3633907178862,9661
512,5244,-3.68196752393016,40.3599527501047,10158
512,5253,-3.68101013882463,40.3546655131136,10782
512,4982,-3.67818537723628,40.3516595151451,11202
512,3203,-3.67765357224855,40.3476400408602,11933
512,5072,-3.67719684815285,40.3458273664171,12139
512,3205,-3.67648141637283,40.3437504301525,12376
512,5074,-3.67539746313175,40.3413152708735,12662
512,4312,-3.67495094272484,40.3399259567592,12877
512,4314,-3.67896676125268,40.3396502363027,13460
104,1199,-3.63868345198661,40.4382001229349,0
104,5076,-3.63590815711477,40.4384766563709,287
104,5077,-3.63329101748728,40.4391576646797,521
104,2945,-3.63033315280877,40.4399756040222,788
104,2947,-3.62808815631889,40.4405869008453,993
104,2949,-3.62400973034706,40.4416990386616,1363
104,4884,-3.62445281534157,40.4437912484635,1707
104,4381,-3.62543446303547,40.4453805480961,1903
104,4817,-3.62582781572183,40.4471486951522,2104
104,5851,-3.62643307657081,40.4516589381485,2632
104,5594,-3.62495865324679,40.4535452821819,2900
104,3588,-3.62196454211428,40.4546289680237,3190
104,4885,-3.61812307002251,40.456969353528,3612
104,5022,-3.61584873668144,40.4597742604364,3980
104,5102,-3.61625299966985,40.46061445134,4259
104,4887,-3.61673593050702,40.4598956651743,4413
104,4889,-3.61966530834918,40.4616863317828,4731
104,4891,-3.62182685658497,40.4634179857634,5000
104,4893,-3.62454274171674,40.4666060662571,5422
104,5547,-3.62611761193157,40.4685660250836,5678
104,4895,-3.63108854988101,40.468908409196,6219
104,4897,-3.63435387911997,40.469647321603,6513
104,5848,-3.63886804384166,40.4694288109119,6919
171,4898,-3.63896509329234,40.469594941515204,0
171,4900,-3.63732326846812,40.468941829679295,154
171,4901,-3.63437315620666,40.4686382102633,406
171,4896,-3.63096305301899,40.468733417939994,700
171,5888,-3.62591510810143,40.4760715978184,2339
171,5890,-3.62569007141173,40.4813881047323,2944
171,5899,-3.62278072966422,40.48216054175641,3246
171,5911,-3.61737442176344,40.4828966960279,3831
171,3664,-3.61379612232401,40.486636419612395,4350
171,5892,-3.61148507723098,40.4889774621158,4680
171,4033,-3.61045530831076,40.4918477426858,5041
171,5894,-3.61495244538922,40.4942833893129,5562
171,4266,-3.617650079726321,40.494246508445904,5794
171,4268,-3.61985944266301,40.4952527125937,6103
171,3544,-3.61988601645972,40.496901206735906,6297
171,5887,-3.6152760217442,40.4968897596822,6698
171,51023,-3.61238911194092,40.498148298122295,7086
171,51022,-3.60945291644566,40.4982493748987,7346
451,4602,-3.63877852292648,40.4692401162446,0
451,4900,-3.63732326846812,40.468941829679295,122
451,4901,-3.63437315620666,40.4686382102633,374
451,4896,-3.63096305301899,40.468733417939994,667
451,3884,-3.62687242236173,40.469462839666896,1157
451,3885,-3.62866109319933,40.471525208222,1430
451,3887,-3.63161108492011,40.4728695104989,1745
451,3889,-3.63334068104281,40.4740717703115,1970
451,3891,-3.63577836839311,40.4756845307113,2245
451,3892,-3.63721261285715,40.4770234874883,2468
100,3504,-3.65155386533132,40.4058895521299,0
100,853,-3.65102803660689,40.4054015143028,121
100,837,-3.64874383929415,40.4043963047313,346
100,838,-3.64561321337453,40.4036029792652,626
100,51015,-3.64270101045753,40.4028443933396,926
100,1052,-3.639969210099511,40.4024631186634,1164
100,1054,-3.63572887363943,40.4014414140897,1607
100,1056,-3.63439244929383,40.4034487570859,1857
100,1058,-3.631339805255621,40.4072042025339,2352
100,4757,-3.62791830096598,40.406808382309,2679
100,4973,-3.62562735407988,40.4063162695176,2881
100,1060,-3.61774788842412,40.40557476595,3586
100,4576,-3.61661640319365,40.4063330524971,3783
100,1064,-3.61484285161397,40.4075271733215,4051
100,1066,-3.61309942449698,40.4063201873442,4251
100,1067,-3.61037175645157,40.4044336740483,4563
100,1075,-3.60900632827252,40.4059273591272,4867
100,4548,-3.60942640418647,40.4089386879657,5204
100,4559,-3.60639807187663,40.4081482665337,5555
100,4561,-3.60297945586582,40.4067426752328,5884
100,4563,-3.60007900923634,40.4055685356702,6166
100,3875,-3.59588345078006,40.403855941329,6573
100,5108,-3.5963872077604,40.4026371218444,6763
100,5110,-3.59943402334122,40.4029772569054,7110
100,5112,-3.60231823768175,40.3999802881507,7526
100,5114,-3.60492808758319,40.397957661914596,7841
100,5116,-3.60631903024886,40.396689117087796,8024
453,3644,-3.69441240500162,40.39072600107819,0
453,2905,-3.69108329049185,40.3877909326337,451
453,2907,-3.69004273591009,40.3865223503282,617
453,5081,-3.68349786023367,40.377511515851,1776
453,3740,-3.68220508185716,40.3740866660019,2225
453,5083,-3.68012647722494,40.3699952364852,2718
453,2909,-3.67484735814904,40.367827884928,3295
453,4173,-3.6639494340063,40.3678277929234,4341
453,4805,-3.65436703860319,40.3653102069161,5325
453,4806,-3.65665539691235,40.3635675052355,5670
453,4808,-3.66206649987039,40.3603474741527,6264
453,4810,-3.66575407559969,40.3580740569901,6671
453,4812,-3.66870887137855,40.3590300266909,7059
170,5170,-3.73137671691863,40.4881379735611,0
170,5169,-3.7315485365242,40.4904837113242,392
170,5174,-3.72881158826808,40.4923568144635,707
170,5176,-3.72675983976693,40.4935949281267,984
170,4405,-3.72410209361893,40.4922197080184,1271
170,4274,-3.71975330124016,40.4954044572984,1896
170,5165,-3.71519588488231,40.4967254865312,2336
170,1757,-3.71020083880182,40.4977607368262,2788
170,3623,-3.70853369931991,40.499252920144,3033
170,51009,-3.7073861293744,40.5013770330986,3420
170,51010,-3.71177163915744,40.500147458411,3822
170,2864,-3.70639716735655,40.5035091750692,4943
170,2968,-3.70239026509226,40.5032993282182,5283
170,2970,-3.69876975647785,40.5035014200525,5590
170,1021,-3.69604860367144,40.5048286116298,5860
170,1022,-3.69436241834522,40.5067035826473,6111
170,1025,-3.69246513409209,40.5089716789855,6410
170,5130,-3.68606329285746,40.5073431535754,7105
170,3881,-3.67918063440551,40.5132440341528,8191
170,5152,-3.67102061186436,40.5139087357656,9163
170,3766,-3.66795504052743,40.5107283054635,9727
170,3615,-3.67007370578318,40.5078962724578,10162
170,3611,-3.66576071101643,40.5048671366023,10661
170,3609,-3.6634076077287,40.5032230049116,10936
170,5850,-3.65758693814313,40.4994904850729,11580
170,5943,-3.65366718370187,40.4970442370691,12008
170,5129,-3.65131406523036,40.4955304851831,12269
170,4220,-3.65275410191166,40.4922070862255,12770
170,4221,-3.65160641786944,40.4895243823622,13176
170,5397,-3.65082966774534,40.4868305721658,13542
170,5399,-3.64759927808423,40.4858036479938,13840
170,5401,-3.64657598483552,40.4860661221846,14019
172,4603,-3.63965328103719,40.470055104298105,0
172,480,-3.64192582587426,40.4700785641265,193
172,481,-3.64319441999885,40.4704363878964,329
172,483,-3.64508393422979,40.471268215748495,514
172,485,-3.64640047614461,40.4718554658143,643
172,487,-3.64825194702036,40.4727099762731,827
172,4931,-3.64944932288993,40.473167228375495,970
172,1844,-3.65199316998602,40.4726033848608,1194
172,1842,-3.65464618643666,40.471858688778404,1436
172,5338,-3.65711278987397,40.4713221961973,1653
172,5411,-3.65595349037284,40.4736485791119,1970
172,5413,-3.65389257642787,40.47721877743351,2408
172,5415,-3.65225567686116,40.478903677085,2641
172,5417,-3.64850766775982,40.4832535345241,3275
172,5400,-3.64762062897907,40.4861458686716,3740
172,5255,-3.6508240756238,40.487168439135395,4035
172,5402,-3.65464715155824,40.4883856151462,4386
172,5419,-3.65342414302793,40.492396998653994,5022
172,5421,-3.65601811409854,40.494035469049905,5308
172,5927,-3.65460018114821,40.4980659834289,5967
172,5928,-3.65749509232111,40.499905417342895,6287
172,5865,-3.66389244397866,40.5026436545815,7036
172,5867,-3.66689404935056,40.5015002865844,7328
172,4488,-3.67072186973311,40.5001898958458,7715
172,4490,-3.67357040366554,40.497700407057806,8082
172,3869,-3.67440800728921,40.4995153327738,8390
172,3775,-3.67325365682986,40.5035445343302,8849
172,3773,-3.67271914159549,40.5055701430839,9079
172,4513,-3.67059086027011,40.5078617465015,9401
172,402,-3.66910329801329,40.5089784503654,9593
172,3767,-3.66751455846592,40.5104245435494,9802
172,3767,-3.66751455846592,40.5104245435494,0
172,3765,-3.66599150830128,40.5151674949954,780
172,3763,-3.66537135951987,40.5172566213243,1135
172,5872,-3.6655693598489,40.5172464741127,1360
372,4603,-3.63965328103719,40.470055104298105,0
372,480,-3.64192582587426,40.4700785641265,193
372,481,-3.64319441999885,40.4704363878964,329
372,483,-3.64508393422979,40.471268215748495,514
372,485,-3.64640047614461,40.4718554658143,643
372,487,-3.64825194702036,40.4727099762731,827
372,4931,-3.64944932288993,40.473167228375495,970
372,1844,-3.65199316998602,40.4726033848608,1194
372,1842,-3.65464618643666,40.471858688778404,1436
372,5338,-3.65711278987397,40.4713221961973,1653
372,5411,-3.65595349037284,40.4736485791119,1970
372,5413,-3.65389257642787,40.47721877743351,2408
372,5415,-3.65225567686116,40.478903677085,2641
372,5417,-3.64850766775982,40.4832535345241,3275
372,5400,-3.64762062897907,40.4861458686716,3740
372,5255,-3.6508240756238,40.487168439135395,4035
372,5402,-3.65464715155824,40.4883856151462,4386
372,5419,-3.65342414302793,40.492396998653994,5022
372,5421,-3.65601811409854,40.494035469049905,5308
372,5927,-3.65460018114821,40.4980659834289,5967
372,5928,-3.65749509232111,40.499905417342895,6287
372,5865,-3.66389244397866,40.5026436545815,7036
372,5867,-3.66689404935056,40.5015002865844,7328
372,4488,-3.67072186973311,40.5001898958458,7715
372,4490,-3.67357040366554,40.497700407057806,8082
372,3869,-3.67440800728921,40.4995153327738,8390
372,3775,-3.67325365682986,40.5035445343302,8849
372,3773,-3.67271914159549,40.5055701430839,9079
372,4513,-3.67059086027011,40.5078617465015,9401
372,402,-3.66910329801329,40.5089784503654,9593
372,3767,-3.66751455846592,40.5104245435494,9802
372,3767,-3.66751455846592,40.5104245435494,0
372,3766,-3.66795504052743,40.5107283054635,419
455,2994,-3.68241008384308,40.5014594070866,0
455,3386,-3.68518541197802,40.5053438715233,704
455,3881,-3.679180634405511,40.5132440341528,1906
455,3984,-3.67143611016917,40.5158117084383,2632
455,5872,-3.6655693598489,40.5172464741127,3341
455,5864,-3.66495486331729,40.5137770750063,3853
455,3766,-3.66795504052743,40.5107283054635,4372
455,3615,-3.67007370578318,40.5078962724578,4806
455,3611,-3.66576071101643,40.5048671366023,5306
455,5865,-3.66389244397866,40.5026436545815,5718
455,5867,-3.66689404935056,40.5015002865844,6010
455,5869,-3.67178377711728,40.5019044419722,6517
455,5871,-3.67546025130122,40.5017298963647,7056
060,2588,-3.70888215633872,40.4109312557885,0
060,547,-3.71050421569425,40.4088942791093,265
060,2589,-3.71142752402291,40.4075237393183,435
060,2358,-3.70788530354137,40.4058787711409,916
060,2356,-3.70383530909257,40.4051466955575,1268
060,2591,-3.70228434260964,40.4044624137238,1459
060,2818,-3.69970406385509,40.4012843193077,1878
060,5623,-3.70194780530028,40.3983608129519,2282
060,2536,-3.7084924391282,40.3918209150057,3204
060,2538,-3.7125398423397,40.3901384142123,3596
060,2540,-3.71534436510485,40.3879319193743,3936
060,3135,-3.71741079071491,40.3861353392514,4242
060,5050,-3.7163520736609,40.385177920551,4535
060,2429,-3.71228734678309,40.3851759630657,4877
060,1947,-3.71137472732791,40.3824157819517,5241
060,1949,-3.7114819842049,40.3802889773598,5478
060,1951,-3.71205827058219,40.3783394712868,5700
060,1953,-3.71243640449709,40.3758236074842,5978
060,1955,-3.71242829311462,40.3739317459817,6201
060,1957,-3.71248059192215,40.3721836579804,6411
060,3075,-3.71295119903936,40.3710095783067,6610
060,3152,-3.71503590257938,40.3709877183968,6786
060,3154,-3.7157190485483,40.3691005954484,7033
060,3171,-3.71494069073462,40.3666729422582,7363
060,3189,-3.71283541422744,40.366685917645,7542
060,5008,-3.71044141876208,40.366439361538,7789
060,5010,-3.70836591281367,40.3664475683259,7965
060,5012,-3.70594404838224,40.3665974905556,8336
061,543,-3.71702884894142,40.4346153799561,0
061,520,-3.71690203527751,40.4355125614956,352
061,521,-3.7134525053594,40.435367201822,646
061,522,-3.70904049119233,40.4351420514227,1021
061,523,-3.70491145665774,40.4349150100307,1372
061,524,-3.70286296806589,40.4342157508152,1615
061,525,-3.6997448641147,40.4346850867498,1898
061,527,-3.69605794266702,40.4350226240769,2218
061,1894,-3.69261616937194,40.4351243433176,2510
061,529,-3.69054126311367,40.4351457446768,2686
061,2602,-3.68777717212682,40.435801835427,2952
061,2601,-3.68697243929794,40.4355093148798,3096
061,2599,-3.68387785097509,40.4349690733573,3367
061,3738,-3.68108186353052,40.4348053717331,3605
061,2597,-3.67891110506874,40.4346739745739,3789
061,3739,-3.67613889977404,40.4345280318632,4025
061,1286,-3.67517868478266,40.4333804795304,4267
061,2222,-3.67537832601792,40.4304603911188,4638
061,2220,-3.67565947832631,40.4278461324819,4883
061,2218,-3.67584835906397,40.4255116906705,5142
061,2216,-3.67600852619624,40.423844084088,5328
061,2154,-3.67622878594134,40.4211130591088,5631
061,2156,-3.67643967418947,40.4186253314482,5908
061,3937,-3.67676423140199,40.4156819811848,6562
057,5705,-3.68956564200968,40.4063091222485,0
057,1402,-3.6850652845399,40.4055295191408,566
057,1404,-3.68048081061466,40.4040655456143,991
057,1406,-3.67828010074476,40.4030514209525,1211
057,1408,-3.67544384325423,40.4015229405229,1505
057,1410,-3.67200861661722,40.3997411078699,1858
057,2058,-3.6700894144279,40.3987161831483,2057
057,1001,-3.66646469865223,40.3968091531234,2430
057,1003,-3.66325496726705,40.395142878165,2759
057,2561,-3.66039085424896,40.3932943615122,3132
057,2563,-3.66180577859865,40.3916196043705,3353
057,2565,-3.66396609406547,40.3895531683372,3670
057,5667,-3.66429130772785,40.3869341613416,3992
057,2569,-3.66370088559274,40.3839059834144,4337
057,4597,-3.66325472083229,40.3818814903395,4619
057,4598,-3.66145774719685,40.3802250801922,4916
057,2575,-3.65966618147853,40.3799470046685,5081
057,2576,-3.65813699588419,40.3789737093742,5250
057,2109,-3.65396907255488,40.3780063106776,5654
057,2577,-3.65271411241268,40.3798062019632,6024
057,2088,-3.65133019296907,40.3816788772292,6325
057,2582,-3.64851674573112,40.3831451280618,6613
057,2584,-3.64657329327019,40.3853947546078,6911
057,2586,-3.64461594779027,40.3879777619825,7245
057,4088,-3.6456786050546,40.3903772736183,7623
091,2480,-3.70537563982115,40.4470923543278,0
091,1418,-3.70769039332613,40.4473124627216,199
091,1416,-3.71104102431664,40.4469676101788,493
091,2712,-3.71379739834542,40.4466758751981,782
091,3278,-3.71724920499121,40.4493076894352,1314
091,5140,-3.72079353897085,40.4488757684429,1619
091,3292,-3.72417123249219,40.4480979353041,1919
091,3274,-3.72587374880962,40.4486413259498,2111
091,1693,-3.72740417078592,40.4502443281788,2417
091,4285,-3.72773983343669,40.4521881582615,2638
091,5370,-3.72966355985072,40.4528292003257,2875
091,1696,-3.72951556266723,40.4510688778544,3067
091,1694,-3.72920986632741,40.4494131513506,3252
091,4287,-3.73156393932262,40.4480424478616,3611
091,4289,-3.73361283701897,40.4493583073403,3930
