linea,stopNum,latitude,longitude,distance
516,2454,-3.74216615950852,40.373911673559405,3408
516,2455,-3.7394010606069,40.3746726101471,3699
516,2451,-3.73902954595288,40.3762515725887,3912
516,2449,-3.73772472404464,40.377656300548196,4166
516,2447,-3.73476262266692,40.3760895308517,4510
516,3041,-3.73313236763929,40.378590875861704,4921
516,3037,-3.73045250564645,40.3820943258358,5374
516,2470,-3.72905343274949,40.38393649013,5610
516,3034,-3.7277466019699,40.386043825349596,5868
516,5600,-3.731506932969241,40.388538171650595,6453
516,2547,-3.73412150067099,40.3897603746719,6713
516,2549,-3.73625367203639,40.3908009000394,6929
516,2551,-3.73858738331942,40.391948209293794,7164
516,5506,-3.7388153976401,40.394487311187795,7632
516,560,-3.73757340837561,40.3962159592594,7849
516,558,-3.73491008885695,40.3984356071861,8186
516,556,-3.73009309019138,40.4018940232207,8758
516,592,-3.72511079566039,40.4054388587096,9346
516,553,-3.71987502622474,40.4040390855543,10013
516,551,-3.71548691990537,40.4047689866311,10426
516,593,-3.71172755977872,40.4059002661373,10857
516,1884,-3.71212428707064,40.4077627011361,11114
516,1880,-3.71371400337546,40.4109871627577,11512
516,1876,-3.71341239736143,40.4147998464631,11945
516,171,-3.71051696529709,40.4230519060504,13055
516,169,-3.70745560004835,40.421142717488394,13391
516,723,-3.70429255297588,40.4201710049336,13684
516,724,-3.70108154783931,40.4200013000184,13958
516,5138,-3.69935321863076,40.419615353190906,14114
516,90,-3.69607829125748,40.418671117780995,14407
516,69,-3.69353189605824,40.4197945076749,14796
025,5175,-3.76060203822784,40.4036255794756,0
025,5184,-3.75755113978723,40.3976635726233,923
025,5183,-3.76259173387608,40.3984503093679,1386
025,638,-3.7655345381744,40.3971245787078,1676
025,636,-3.76451833888461,40.3958339892483,1848
025,3191,-3.76261392540409,40.3941438361279,2096
025,634,-3.7609384286944,40.3928935906847,2293
025,632,-3.75772339982696,40.3923921477178,2575
025,630,-3.75564187710853,40.392360704212,2790
025,5179,-3.75497030653554,40.395536273265,3168
025,626,-3.75127604798621,40.3958575990449,3507
025,624,-3.74760437624126,40.3954264045778,3821
025,622,-3.7440912020903,40.3952733558059,4120
025,639,-3.74236937961438,40.3940681834884,4360
025,5506,-3.7388153976401,40.3944873111878,4759
025,560,-3.73757340837561,40.3962159592594,4976
025,558,-3.73491008885695,40.3984356071861,5313
025,4749,-3.73317670906091,40.3993520050979,5507
025,4747,-3.72528994300721,40.4002980710867,6244
025,4745,-3.72465125488538,40.40214442174,6460
025,554,-3.72464639606415,40.4038922087533,6650
025,617,-3.72444920372129,40.4063889498081,6930
025,615,-3.72384398205145,40.4082035532337,7140
025,4907,-3.7234525191964,40.4096204197734,7300
025,4213,-3.72416659168042,40.4138457013355,7807
025,609,-3.72070581420659,40.4145474751124,8171
025,607,-3.72002099909634,40.4194211185583,8716
025,5246,-3.71581064487642,40.4202985759702,9168
025,742,-3.71396964674817,40.4212874217136,9352
025,855,-3.71182356650827,40.4228006375783,9602
025,5205,-3.71029884836975,40.4237154077638,9766
046,5575,-3.71975845837562,40.4361164614413,0
046,2418,-3.7272911250565,40.4398081243988,1098
046,2416,-3.73146703158016,40.4387818180985,1470
046,2414,-3.73160618698303,40.4361142749948,1834
046,4295,-3.733534453626,40.4345300032664,2178
046,2412,-3.73339096230302,40.4329183004593,2495
046,2410,-3.73190678427156,40.4312069717817,2724
046,2408,-3.72967541692887,40.4287345685163,3056
046,2406,-3.72729193685669,40.4263531664611,3388
046,861,-3.72537530269304,40.4246174397293,3641
046,859,-3.72336514127509,40.4229453279415,3894
046,857,-3.72108147567385,40.4210406492772,4181
046,5246,-3.71581064487642,40.4202985759702,4731
046,742,-3.71396964674817,40.4212874217136,4914
046,855,-3.71182356650827,40.4228006375783,5165
046,171,-3.71051696529709,40.4230519060504,5327
046,169,-3.70745560004835,40.4211427174884,5664
046,723,-3.70429255297588,40.4201710049336,5957
046,724,-3.70108154783931,40.4200013000184,6231
046,5138,-3.69935321863076,40.4196153531909,6387
046,164,-3.69714696173351,40.4189619874668,6592
046,2056,-3.6989512518223,40.4182529107766,6820
161,3059,-3.78046418412087,40.4471420139987,0
161,3133,-3.78307023055527,40.447196485268606,238
161,4578,-3.78499536354358,40.449543794526704,645
161,4580,-3.78504612351211,40.4516605562188,880
161,4582,-3.78507226818614,40.453498206414,1097
161,4584,-3.78517211954534,40.4553668873988,1314
161,4789,-3.78344339269342,40.4558605803226,1498
161,4790,-3.78154316994648,40.4558689219496,1660
161,4793,-3.77982878854097,40.457002099689,1928
161,3440,-3.77898501934439,40.4584627271648,2106
161,5645,-3.7790746231203,40.4595206757939,2224
161,6272,-3.77980968115842,40.4606148176379,2362
161,3443,-3.78378600126812,40.4610564249152,2715
161,6,-3.78360342963404,40.4649855601981,3191
161,3467,-3.7837773845533,40.4664438304178,3424
161,7,-3.78571249363938,40.468457720448406,3777
161,8,-3.78208948209881,40.4699146794948,4136
161,3463,-3.77844149766454,40.4701464780125,4446
161,3461,-3.77327860716357,40.470496399667,4888
161,3459,-3.77068984658828,40.472099238797,5314
161,3457,-3.76904959153164,40.470632683767896,5542
161,3455,-3.76724381208124,40.4686401792764,5839
161,3453,-3.7661115273049,40.4655350896743,6197
161,4772,-3.76990603040368,40.4641405526108,6689
161,3450,-3.76761515244332,40.4556783430764,7830
161,3428,-3.76315458362519,40.449852009494904,8580
161,3426,-3.74218851042791,40.4378802511782,10818
161,4198,-3.73293250292408,40.4344707524282,11788
161,3448,-3.73042853114284,40.4351532428402,12014
161,3449,-3.72401172052238,40.43709444678159,12600
161,2419,-3.71890828953212,40.4339550771069,13219
528,3445,-3.78696339916737,40.4594222634767,0
528,3840,-3.78435415376224,40.4591967330579,243
528,3447,-3.77939200185698,40.459523043605,671
528,4794,-3.77991402128059,40.4570420657105,1012
528,4791,-3.78158100616029,40.4560173142186,1238
528,4792,-3.78416544841862,40.455990825105,1457
528,4579,-3.78517520901059,40.4492903237497,2286
528,5598,-3.78192842201064,40.4524068805194,2971
528,3432,-3.77229379863895,40.4514310280678,3864
528,3428,-3.76315458362519,40.4498520094949,5021
528,3426,-3.74218851042791,40.4378802511782,7259
528,4198,-3.73293250292408,40.4344707524282,8229
528,3449,-3.72401172052238,40.4370944467816,9042
528,2419,-3.71890828953212,40.4339550771069,9660
526,5064,-3.76010222806686,40.3858765173224,0
526,4544,-3.75494929290509,40.3841399430613,503
526,571,-3.75314141976811,40.3855841575206,723
526,4705,-3.75193587346644,40.386501907931,960
526,4706,-3.74970885557836,40.3854172401722,1182
526,589,-3.74599448371702,40.3851349185049,1594
526,590,-3.74426773871727,40.3877496512161,2029
526,3716,-3.74042510859958,40.3887787951497,2453
526,2548,-3.73445021691319,40.3896501815504,2998
526,340,-3.73121013044305,40.3888418500229,3302
526,338,-3.72884928880279,40.3903522384087,3562
526,336,-3.72538482406226,40.3925181495034,3945
526,334,-3.72308301558623,40.3937532733512,4184
526,5625,-3.72111976458451,40.3948375940134,4389
526,331,-3.71904659350945,40.3959450864717,4604
526,330,-3.71665652542038,40.3972481980869,4853
526,917,-3.71382125666355,40.4016351045896,5927
526,915,-3.71251453852956,40.4043548782974,6249
526,593,-3.71172755977872,40.4059002661373,6433
526,548,-3.70972774071859,40.4096242690145,6908
526,546,-3.70793617996001,40.4118694790403,7214
526,1919,-3.70461946923156,40.4125473678966,7652
526,1921,-3.69884070696138,40.4122220229783,8153
526,82,-3.69217764133906,40.4100593263879,9105
526,5511,-3.69282667053935,40.4130869912528,9446
526,78,-3.69326538812111,40.4156429351348,9731
526,72,-3.69214452424823,40.4203613685499,10286
526,65,-3.69052060156927,40.4238845871756,10700
526,1232,-3.69201628685829,40.426046835292,11104
526,491,-3.69510310580286,40.4281589821704,11519
138,5481,-3.77745783490596,40.3751486067781,0
138,5159,-3.78112434662318,40.3757545681245,319
138,3150,-3.78027746634875,40.3780395739108,619
138,374,-3.77694345747516,40.3791836209488,945
138,585,-3.77419643844276,40.378837151665,1202
138,366,-3.77266752829618,40.3779329420137,1367
138,583,-3.77027942724449,40.3791650770289,1652
138,581,-3.76750529617302,40.3815889196226,2018
138,579,-3.76444259295593,40.3839064916066,2389
138,5065,-3.76086902212904,40.3861597718193,2794
138,3734,-3.7594695657426,40.386817611482,2946
138,1483,-3.75856568573392,40.3893505791504,3238
138,1481,-3.75820947330175,40.392262839208,3563
138,1479,-3.75797473262261,40.3943184413691,3792
138,1477,-3.75679450665714,40.3974432939164,4164
138,1475,-3.75450896179822,40.4007284944127,4584
138,1473,-3.75254859955736,40.4023763937305,4843
138,1470,-3.74822304333104,40.4039584856222,5256
138,1468,-3.74484437468499,40.4044892793896,5561
138,1466,-3.74201280989027,40.4045389904166,5803
138,1464,-3.73895912447854,40.4042477059235,6065
138,1462,-3.73706375449062,40.4038588831063,6230
138,1460,-3.73250940255811,40.4052031036902,6654
138,4634,-3.73009083713843,40.4067724384908,6947
138,1458,-3.7282581360205,40.4094371428798,7297
138,1455,-3.72702683981394,40.4104629019683,7452
138,1456,-3.72693879232204,40.4132382391713,7765
138,872,-3.7254873798885,40.4139770738566,7985
138,609,-3.72070581420659,40.4145474751124,8426
138,1562,-3.71998681657635,40.4197051155732,9003
138,5246,-3.71581064487642,40.4202985759702,9423
138,742,-3.71396964674817,40.4212874217136,9607
138,1750,-3.71180841705806,40.4247917256269,10132
138,172,-3.71265807696695,40.4259937086544,10284
138,734,-3.71441991219973,40.4283432151913,10584
138,736,-3.71577398713348,40.4302717913121,10830
138,738,-3.71718075491725,40.4322630874591,11081
138,4816,-3.71834134130945,40.4338594968095,11282
138,4021,-3.71809084847928,40.4358069963134,11627
138,743,-3.71762765188811,40.4386837404926,11949
138,4608,-3.71798562215639,40.4380418820307,12260
034,373,-3.77741705587629,40.3818921729584,0
034,372,-3.78046234417128,40.3815924067783,269
034,370,-3.78036000851253,40.378845329797,794
034,374,-3.77694345747516,40.3791836209488,1172
034,585,-3.77419643844276,40.378837151665,1429
034,366,-3.77266752829618,40.3779329420137,1593
034,364,-3.76932662256668,40.3772164409894,1901
034,362,-3.76649062582181,40.377487501161,2205
034,360,-3.7654893847228,40.3743679722045,2572
034,4205,-3.76463287595683,40.3729096540766,2851
034,3818,-3.76264296115535,40.3726570075235,3022
034,358,-3.7590703081954,40.3721849797088,3329
034,356,-3.75454825781545,40.3719352490147,3712
034,376,-3.75106809378965,40.3741200531168,4105
034,378,-3.75079657891271,40.3751308317012,4218
034,352,-3.74805862580097,40.3782792072319,4684
034,350,-3.74616225023769,40.3800437080014,4938
034,348,-3.74493977962509,40.3807948272945,5071
034,346,-3.74252332261725,40.3826527030428,5375
034,344,-3.73964956473781,40.3845539904555,5698
034,342,-3.73729977469458,40.3851545643905,5912
034,4671,-3.73416800650654,40.3869177169523,6240
034,340,-3.73121013044305,40.3888418500229,6570
034,338,-3.72884928880279,40.3903522384087,6829
034,336,-3.72538482406226,40.3925181495034,7213
034,334,-3.72308301558623,40.3937532733512,7451
034,5625,-3.72111976458451,40.3948375940134,7657
034,331,-3.71904659350945,40.3959450864717,7872
034,330,-3.71665652542038,40.3972481980869,8120
034,328,-3.71324236847408,40.4011837137714,9171
034,380,-3.71111261934453,40.4024400613707,9400
034,381,-3.70981726819561,40.4030245880064,9532
034,325,-3.70697567116073,40.403803235551,9788
034,323,-3.70388879821616,40.4046238450745,10065
034,321,-3.70144445528159,40.4052963372998,10286
034,85,-3.69888240252673,40.4059875063721,10517
034,4985,-3.69414639298328,40.4073042852758,10950
034,82,-3.69217764133906,40.4100593263879,11396
034,5511,-3.69282667053935,40.4130869912528,11738
034,78,-3.69326538812111,40.4156429351348,12022
034,74,-3.69355075314635,40.419082680646,12449
139,666,-3.75743167983573,40.3727948129722,0
139,356,-3.75454825781545,40.3719352490147,367
139,376,-3.75106809378965,40.3741200531168,760
139,378,-3.75079657891271,40.3751308317012,872
139,667,-3.75070816560247,40.3767530406441,1165
139,663,-3.75565222592923,40.3785046846881,1649
139,661,-3.75805554981458,40.382723244432,2161
139,659,-3.76116761130187,40.3854055522669,2560
139,4505,-3.76377652129046,40.3850775612833,2846
139,657,-3.7681328240068,40.3838775674547,3248
139,655,-3.77225775305929,40.3829672430147,3613
139,586,-3.7755404903293,40.38182367464,3946
139,585,-3.77419643844276,40.378837151665,4304
139,366,-3.77266752829618,40.3779329420137,4468
139,653,-3.77308800199883,40.375389575403,4803
139,651,-3.77577948289821,40.3748850856212,5131
139,3809,-3.77771712351301,40.3751919110937,5299
139,5159,-3.78112434662318,40.3757545681245,5596
139,647,-3.78373328256405,40.3781423631451,5962
139,645,-3.78672861708211,40.3814193708867,6422
139,668,-3.79030421125484,40.3803499705261,7076
139,4826,-3.79292131583885,40.3790212595369,7401
139,669,-3.79458090172451,40.3783296985825,7582
139,641,-3.79793555395916,40.3772795962645,7991
039,375,-3.77454812133559,40.3789429088084,0
039,366,-3.77266752829618,40.3779329420137,196
039,906,-3.77316055457124,40.376650362226,452
039,907,-3.77581575558362,40.3770560306958,682
039,4334,-3.77689150888757,40.3753280846049,924
039,3809,-3.77771712351301,40.3751919110937,1033
039,5159,-3.78112434662318,40.3757545681245,1330
039,647,-3.78373328256405,40.3781423631451,1696
039,909,-3.78562558798443,40.3808457749489,2042
039,910,-3.78399119359774,40.384172188545,2539
039,899,-3.7785145381076,40.388425380226,3199
039,897,-3.77460239615535,40.3914786602755,3681
039,895,-3.77127317476977,40.3940144098572,4076
039,893,-3.76866319243807,40.3960588019672,4393
039,891,-3.76348052945894,40.4000030176727,5014
039,889,-3.75931111457074,40.4022376504521,5453
039,887,-3.75554378246472,40.4036316686617,5808
039,885,-3.75159359973875,40.4050898143913,6181
039,883,-3.74685842839794,40.4068501893461,6628
039,911,-3.74233891057975,40.4084828613832,7053
039,880,-3.73936951343518,40.4096189809528,7335
039,878,-3.73628216161578,40.4107557743113,7626
039,876,-3.73218887144605,40.4122727254367,8012
039,874,-3.7285452564374,40.4135614772863,8355
039,872,-3.7254873798885,40.4139770738566,8621
039,609,-3.72070581420659,40.4145474751124,9062
039,607,-3.72002099909634,40.4194211185583,9607
039,5246,-3.71581064487642,40.4202985759702,10059
039,742,-3.71396964674817,40.4212874217136,10243
039,855,-3.71182356650827,40.4228006375783,10493
039,5206,-3.71058769890738,40.4243848080461,10741
519,375,-3.77454812133559,40.3789429088084,0
519,366,-3.77266752829618,40.3779329420137,196
519,364,-3.76932662256668,40.3772164409894,505
519,362,-3.76649062582181,40.377487501161,809
519,360,-3.7654893847228,40.3743679722045,1175
519,5640,-3.7685311330859,40.3737487217542,1555
519,5641,-3.77287160733692,40.3744270480787,1931
519,651,-3.77577948289821,40.3748850856212,2183
519,3809,-3.77771712351301,40.3751919110937,2351
519,5159,-3.78112434662318,40.3757545681245,2648
519,647,-3.78373328256405,40.3781423631451,3014
519,909,-3.78562558798443,40.3808457749489,3360
519,910,-3.78399119359774,40.384172188545,3857
519,899,-3.7785145381076,40.388425380226,4517
519,897,-3.77460239615535,40.3914786602755,4999
519,895,-3.77127317476977,40.3940144098572,5394
519,893,-3.76866319243807,40.3960588019672,5711
519,889,-3.75931111457074,40.4022376504521,6771
519,887,-3.75554378246472,40.4036316686617,7126
519,885,-3.75159359973875,40.4050898143913,7499
519,883,-3.74685842839794,40.4068501893461,7946
519,911,-3.74233891057975,40.4084828613832,8371
519,880,-3.73936951343518,40.4096189809528,8653
519,878,-3.73628216161578,40.4107557743113,8944
519,876,-3.73218887144605,40.4122727254367,9330
519,874,-3.7285452564374,40.4135614772863,9673
519,872,-3.7254873798885,40.4139770738566,9939
519,609,-3.72070581420659,40.4145474751124,10380
519,604,-3.71909221944032,40.4202061712723,11097
519,742,-3.71396964674817,40.4212874217136,11561
519,171,-3.71051696529709,40.4230519060504,11974
519,169,-3.70745560004835,40.4211427174884,12310
519,723,-3.70429255297588,40.4201710049336,12604
519,724,-3.70108154783931,40.4200013000184,12877
519,5138,-3.69935321863076,40.4196153531909,13033
519,69,-3.69353189605824,40.4197945076749,13715
064,4292,-3.72481582201156,40.4943638671513,0
064,4405,-3.72410209361893,40.4922197080184,420
064,4403,-3.72236502096314,40.4908927375366,651
064,4437,-3.71947667920497,40.4886224608261,1024
064,1559,-3.7191679470231,40.4871604289842,1212
064,1597,-3.71689865470338,40.4868051399272,1425
064,1596,-3.71493929441685,40.4834028734224,1886
064,1357,-3.71900820800631,40.4821344379209,2307
064,1355,-3.72359984739186,40.4801148509666,2761
064,5652,-3.72648177547655,40.4788986109156,3040
064,1598,-3.7292009051253,40.4765121625192,3624
064,5996,-3.72900336440344,40.4740945058249,3901
064,1592,-3.72789829966188,40.4717185937612,4200
064,1590,-3.72610612546948,40.4696127460279,4478
064,1588,-3.72432479637481,40.46740770309,4772
064,5628,-3.72114464844498,40.4648194641325,5214
064,1584,-3.71934617751496,40.4618081463039,5639
064,1582,-3.71884995813843,40.4595139418291,5944
064,1580,-3.71453096489004,40.4581983425606,6348
064,1578,-3.71217679342942,40.4575281663558,6562
064,1576,-3.71031197944362,40.457404488158,6742
064,1574,-3.70537293647654,40.4565427967532,7172
064,1599,-3.70374015395182,40.4549130987301,7425
064,1570,-3.70352686469163,40.4514189091433,7844
064,1600,-3.70387992549458,40.4490834352157,8105
064,1566,-3.70431084798446,40.4474321692084,8335
067,5267,-3.73259811430002,40.4813555366315,0
067,1634,-3.73389988220293,40.4822932278832,277
067,1632,-3.73362918611688,40.4841192519206,526
067,1630,-3.7315843033048,40.4841907527146,763
067,1628,-3.7292718682203,40.483115264862,1006
067,1626,-3.72590426406182,40.4815598699764,1340
067,1551,-3.72388443753262,40.4802482056254,1578
067,1624,-3.72152540972632,40.4781007889046,1941
067,1622,-3.71955673505255,40.4790454685273,2137
067,1620,-3.71639903465831,40.4804839620761,2450
067,1359,-3.71453002550862,40.4815225329319,2655
067,1618,-3.71174538073731,40.4823099523494,2910
067,1616,-3.70922145440408,40.4828614752402,3132
067,1614,-3.70746608201648,40.4838181550502,3320
067,1636,-3.70676834943348,40.4850746591916,3514
067,5382,-3.70371501379369,40.485931092273,3793
067,1637,-3.7012770191494,40.4870359686147,4043
067,5862,-3.69908330255567,40.4880582380929,4277
067,1638,-3.6973631460805,40.4872397918061,4511
067,1639,-3.69953028420412,40.4845780891753,5010
067,1611,-3.69822649714625,40.4840093885105,5247
067,1609,-3.69411479054619,40.4849665408082,5623
067,1607,-3.69398927576958,40.4827285717945,5909
067,1605,-3.69137017540422,40.480951463572,6265
067,5363,-3.68856044197946,40.4800988462667,6552
067,1640,-3.68616152891645,40.4798653435773,6758
067,3932,-3.68635282079156,40.4785173717076,6938
067,3933,-3.68701356190449,40.476094548905,7213
067,1526,-3.6879519612451,40.4730664716478,7558
067,1527,-3.6884989532728,40.4709956637057,7793
067,5605,-3.6888090264095,40.4676019444217,8204
522,51008,-3.69765475492463,40.4876974902968,0
522,1639,-3.69953028420412,40.4845780891753,554
522,1379,-3.69955888530102,40.4830328834398,811
522,1371,-3.70299002849154,40.4802959020403,1316
522,93,-3.70676231940857,40.4791107786518,1722
522,1367,-3.70871361705461,40.4786709239529,1894
522,1365,-3.71093903257678,40.4782158397203,2089
522,1504,-3.71128693336481,40.4749479597423,2537
522,1543,-3.71263481811418,40.4718766268473,2899
522,4355,-3.70813580397856,40.468188040464,3502
522,1539,-3.70591757992365,40.4676790681325,3711
522,1537,-3.70378818113234,40.4669532980161,3910
522,1535,-3.69886853073069,40.4654605857734,4359
522,5268,-3.69695387193723,40.4650622198886,4527
522,1533,-3.69352480025359,40.4650422716345,4856
522,28,-3.68972639781606,40.4650604583015,5286
522,32,-3.68999243036924,40.4618742013768,5640
522,34,-3.6903181502783,40.4583272271004,6035
522,36,-3.69048636484967,40.4566100130494,6226
522,41,-3.69106443432962,40.4515074777418,6796
522,5340,-3.69120400952205,40.4494435854097,7025
522,49,-3.69169561567856,40.4454091236309,7489
522,51,-3.69182365311429,40.4440930445835,7635
522,53,-3.69219319534525,40.4410277746673,7978
522,4337,-3.69122008949752,40.438547101438,8267
522,57,-3.68926359716893,40.4350137172231,8708
522,59,-3.68880999822339,40.433020918832,8938
522,61,-3.68979795967654,40.4291726897342,9376
522,63,-3.69062450098304,40.4259064951886,9747
522,5626,-3.69097373911033,40.4241386416861,9986
522,72,-3.69214452424823,40.4203613685499,10809
103,5879,-3.62421865308946,40.3691567926346,0
103,4073,-3.62756476092007,40.371755870598705,431
103,4074,-3.6276059836524,40.373107016960894,582
103,4075,-3.62719644099299,40.3746768231095,808
103,4076,-3.6251448161645,40.373192395690104,1049
103,4700,-3.62265045244768,40.3746337744948,1349
103,4701,-3.62093481772947,40.375940296193406,1555
103,1051,-3.6190795932068,40.3778916906868,1843
103,1031,-3.62114295196961,40.3801329278572,2224
103,4367,-3.62373866249327,40.3816775602107,2516
103,4683,-3.62624218558543,40.38359200564769,2907
103,1024,-3.63002312939858,40.3832156462646,3237
103,4681,-3.63224000426058,40.3839783530552,3449
103,1020,-3.63778011801897,40.3865020683211,4054
103,1018,-3.63976824177604,40.387428052867996,4250
103,1016,-3.64299599422774,40.3888426296004,4565
103,1014,-3.6457436211157,40.3903994339588,4858
103,1012,-3.65142478367945,40.3915162851401,5359
103,1010,-3.65412552795073,40.391771338596094,5590
103,1008,-3.65797709319483,40.392569352215695,5939
103,1110,-3.65973854340149,40.392216987776905,6135
103,1108,-3.66038946540524,40.390357405542005,6351
103,1106,-3.66114689285805,40.3880963064744,6741
103,1104,-3.66351344082392,40.3890512527701,6969
103,1111,-3.66458229492835,40.387283847045595,7231
103,1112,-3.6661131502339,40.3854777388214,7467
103,1113,-3.66734924475169,40.3841057453569,7655
103,1114,-3.66835132629048,40.3830143710917,7803
103,1098,-3.66934363003979,40.381346461801094,8070
103,1115,-3.67099712365274,40.379719761074,8319
103,1116,-3.66850351534744,40.377468387448,8647
103,1093,-3.66673595015014,40.375284855212094,8969
103,4840,-3.66486542046712,40.373588378277105,9211
103,2934,-3.66232453674457,40.374026361824804,9484
103,2209,-3.66089792338456,40.3755210138758,9689
103,4645,-3.65677995162897,40.3756255157245,10120
103,4837,-3.65735012850522,40.376113278643096,10641
105,2991,-3.59681473902618,40.473450463305,0
105,2992,-3.59444224190008,40.4719671737189,329
105,5845,-3.59124620750241,40.4714429947453,627
105,2988,-3.58862052118538,40.472145556817495,1052
105,5825,-3.58598170711077,40.4722760549531,1360
105,1322,-3.58195224972003,40.4723999752189,1763
105,1319,-3.57729556979455,40.474062915493896,2449
105,4659,-3.5804064939751,40.4708581854451,2931
105,1316,-3.58166460915478,40.469050075380096,3265
105,1314,-3.5849785399912,40.4652451022111,3796
105,4921,-3.58848843908866,40.4629075041349,4191
105,1312,-3.5894674099986,40.4623529767505,4296
105,4924,-3.59304520973479,40.4609833620262,4650
105,1310,-3.59167251126294,40.4604723648386,4852
105,2985,-3.58992095877333,40.4581074259849,5257
105,2983,-3.59266369357806,40.4561474779656,5577
105,2981,-3.59548761259497,40.4554302908294,5833
105,2979,-3.59906938711816,40.4547721803869,6148
105,1293,-3.60791836292585,40.4501224661483,7086
105,1185,-3.61321790483053,40.4517071418841,7791
105,1291,-3.61503875507658,40.4520578471384,8101
105,2975,-3.6144344959977,40.448223214249495,8548
105,2954,-3.61417516315059,40.4456390011247,8970
105,2952,-3.61664901360015,40.444067295432205,9244
105,4515,-3.62287003107297,40.4422231924708,9814
105,4531,-3.62195125448728,40.4387641589198,10326
105,4529,-3.62131095462196,40.437452276932696,10481
105,3013,-3.62365822617023,40.4363090279424,10755
105,4765,-3.62600438725474,40.4356116843998,10969
105,3011,-3.62906082075994,40.4346311576191,11250
105,3009,-3.63098493628254,40.4342828523034,11420
105,3007,-3.63396923572635,40.433325111273504,11694
105,241,-3.63575064111617,40.4351261622258,11997
105,239,-3.63741168209885,40.437477398188406,12294
105,5458,-3.63781034322779,40.4372409686658,12534
056,1000,-3.66939701623083,40.3981120739882,0
056,1411,-3.67188216809509,40.3999130138917,339
056,3720,-3.67418875237956,40.4017419662701,690
056,1436,-3.67218817466803,40.4040283845395,997
056,4717,-3.67029198707052,40.4060844322901,1276
056,1434,-3.66995065943112,40.4073206491811,1410
056,1432,-3.66965312613158,40.4110115808181,1820
056,4715,-3.66947869913977,40.4132243128775,2068
056,4713,-3.66917835487422,40.4162260635304,2402
056,1257,-3.66905775957116,40.418334877935,2636
056,5822,-3.66886798445917,40.4204891362583,2876
056,151,-3.66871259753054,40.4227693215273,3137
056,149,-3.66850517560709,40.4248921479329,3378
056,1428,-3.66813732028989,40.4277816668618,3702
056,782,-3.66965185568517,40.4295296803369,3949
056,784,-3.67230031847238,40.4326674948981,4366
056,2224,-3.67515657736347,40.4341553843721,4741
156,3644,-3.69441240500162,40.3907260010782,0
156,5054,-3.69242234290045,40.3896568252988,205
156,2905,-3.69108329049185,40.3877909326337,451
156,3359,-3.68982297169253,40.3869966366433,605
156,4100,-3.68711521062104,40.3892379766147,945
156,3365,-3.68239351402413,40.393892056277,1617
156,4802,-3.67904238074313,40.3960694262956,2055
156,3720,-3.67418875237956,40.4017419662701,2842
156,1436,-3.67218817466803,40.4040283845395,3149
156,4717,-3.67029198707052,40.4060844322901,3428
156,1434,-3.66995065943112,40.4073206491811,3562
156,1432,-3.66965312613158,40.4110115808181,3973
156,4715,-3.66947869913977,40.4132243128775,4220
156,4713,-3.66917835487422,40.4162260635304,4554
156,1257,-3.66905775957116,40.418334877935,4788
156,5822,-3.66886798445917,40.4204891362583,5028
156,151,-3.66871259753054,40.4227693215273,5290
156,149,-3.66850517560709,40.4248921479329,5530
156,1428,-3.66813732028989,40.4277816668618,5855
156,147,-3.66913942811195,40.4286407481828,6005
143,1030,-3.62128100876951,40.3797312817333,0
143,4367,-3.62373866249327,40.3816775602107,363
143,4683,-3.62624218558543,40.38359200564769,754
143,1024,-3.63002312939858,40.3832156462646,1083
143,4681,-3.63224000426058,40.3839783530552,1295
143,1020,-3.63778011801897,40.3865020683211,1901
143,1018,-3.63976824177604,40.387428052867996,2096
143,1016,-3.64299599422774,40.3888426296004,2412
143,1014,-3.6457436211157,40.3903994339588,2704
143,1012,-3.65142478367945,40.3915162851401,3205
143,2514,-3.65370762584821,40.39242235241969,3458
143,2516,-3.65212864084834,40.395016861551206,3793
143,3356,-3.6493582038919,40.3969919019737,4117
143,4601,-3.64680074924874,40.3996143406635,4562
143,2611,-3.64909999385974,40.4009798688052,4826
143,4539,-3.6686143314195,40.4068598998699,6702
143,1434,-3.66995065943112,40.4073206491811,6879
143,1432,-3.66965312613158,40.4110115808181,7289
143,4715,-3.66947869913977,40.4132243128775,7537
143,4713,-3.66917835487422,40.4162260635304,7871
143,1257,-3.66905775957116,40.418334877935,8105
143,5822,-3.66886798445917,40.4204891362583,8345
143,151,-3.66871259753054,40.4227693215273,8606
143,149,-3.66850517560709,40.4248921479329,8847
143,1428,-3.66813732028989,40.4277816668618,9171
143,147,-3.66913942811195,40.4286407481828,9322
529,5709,-3.6898358022265,40.4067985071469,0
529,83,-3.69359214709933,40.4077760769698,734
529,84,-3.69877287374323,40.4062944752711,1208
529,320,-3.70164187769844,40.4055113587643,1466
529,2357,-3.70764036951033,40.406123512577,1992
529,2359,-3.71301729802744,40.4074013486662,2510
529,2363,-3.7177293186519,40.4106290108153,3088
529,609,-3.72070581420659,40.4145474751124,3884
529,1562,-3.71998681657635,40.4197051155732,4461
529,742,-3.71396964674817,40.4212874217136,5065
529,1750,-3.71180841705806,40.4247917256269,5590
529,172,-3.71265807696695,40.4259937086544,5741
529,736,-3.71577398713348,40.4302717913121,6287
529,738,-3.71718075491725,40.4322630874591,6539
529,3688,-3.7187116983537,40.4343166579269,6802
529,2704,-3.71755970945377,40.4401976737379,7601
529,2710,-3.71873795044013,40.4462128784932,8352
