from_node,to_node,edge,from_lat,from_lon,to_lat,to_lon,n_buses,weight
28030,28007,N9,0.37201594199146193,0.7237280823650205,0.3848456488331497,0.6089426049396386,9,0.34615384615384615
28053,28018,57,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28053,28018,N10,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28053,28018,54,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28053,28018,58,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28053,28018,136,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28053,28018,N25,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28043,28033,87,0.7336027951957157,0.7139572584965097,0.814041833236785,0.6806399467739999,15,0.5769230769230769
28038,28053,58,0.3111113088064097,0.6889400038267626,0.21962457947679576,0.6337761386526343,2,0.07692307692307693
28038,28053,111,0.3111113088064097,0.6889400038267626,0.21962457947679576,0.6337761386526343,2,0.07692307692307693
28038,28007,141,0.3111113088064097,0.6889400038267626,0.3848456488331497,0.6089426049396386,11,0.4230769230769231
28034,28035,N21,0.9179212336996587,0.5147379330187924,0.8288252665206445,0.4127681811668954,8,0.3076923076923077
28034,28029,83,0.9179212336996587,0.5147379330187924,0.8279165549079127,0.5005605960613324,10,0.38461538461538464
28002,28006,C1,0.6339176845920969,0.5998064252422536,0.5590919697108422,0.5862718854724154,13,0.5
28002,28006,NC1,0.6339176845920969,0.5998064252422536,0.5590919697108422,0.5862718854724154,13,0.5
28046,28020,C2,0.686997243970377,0.5493432275335518,0.6972974560788764,0.5165895827646743,9,0.34615384615384615
28046,28020,NC2,0.686997243970377,0.5493432275335518,0.6972974560788764,0.5165895827646743,9,0.34615384615384615
28045,28026,N13,0.32226808787403033,0.5377371673246666,0.23417416889102596,0.4895120204092115,15,0.5769230769230769
28045,28053,180,0.32226808787403033,0.5377371673246666,0.21962457947679576,0.6337761386526343,4,0.15384615384615385
28008,28015,1,0.5132584391767108,0.43891825577016036,0.554556716871475,0.4618178607605547,12,0.46153846153846156
28008,28015,44,0.5132584391767108,0.43891825577016036,0.554556716871475,0.4618178607605547,12,0.46153846153846156
28008,28015,138,0.5132584391767108,0.43891825577016036,0.554556716871475,0.4618178607605547,12,0.46153846153846156
28008,28015,C1,0.5132584391767108,0.43891825577016036,0.554556716871475,0.4618178607605547,12,0.46153846153846156
28021,28041,123,0.0,0.5250897459232466,0.12522473458801742,0.5162545537501012,14,0.5384615384615384
28045,28026,47,0.32226808787403033,0.5377371673246666,0.23417416889102596,0.4895120204092115,15,0.5769230769230769
28045,28026,59,0.32226808787403033,0.5377371673246666,0.23417416889102596,0.4895120204092115,15,0.5769230769230769
28045,28026,76,0.32226808787403033,0.5377371673246666,0.23417416889102596,0.4895120204092115,15,0.5769230769230769
28045,28026,85,0.32226808787403033,0.5377371673246666,0.23417416889102596,0.4895120204092115,15,0.5769230769230769
28045,28026,86,0.32226808787403033,0.5377371673246666,0.23417416889102596,0.4895120204092115,15,0.5769230769230769
28045,28026,247,0.32226808787403033,0.5377371673246666,0.23417416889102596,0.4895120204092115,15,0.5769230769230769
28026,28045,55,0.23417416889102596,0.4895120204092115,0.32226808787403033,0.5377371673246666,19,0.7307692307692307
28026,28045,60,0.23417416889102596,0.4895120204092115,0.32226808787403033,0.5377371673246666,19,0.7307692307692307
28026,28045,N17,0.23417416889102596,0.4895120204092115,0.32226808787403033,0.5377371673246666,19,0.7307692307692307
28036,28020,43,0.7686046086171541,0.578718420977017,0.6972974560788764,0.5165895827646743,3,0.11538461538461539
28036,28046,120,0.7686046086171541,0.578718420977017,0.686997243970377,0.5493432275335518,9,0.34615384615384615
28036,28046,150,0.7686046086171541,0.578718420977017,0.686997243970377,0.5493432275335518,9,0.34615384615384615
28046,28036,11,0.686997243970377,0.5493432275335518,0.7686046086171541,0.578718420977017,10,0.38461538461538464
28046,28036,40,0.686997243970377,0.5493432275335518,0.7686046086171541,0.578718420977017,10,0.38461538461538464
28036,28016,11,0.7686046086171541,0.578718420977017,0.7145385542859,0.6044227735350829,7,0.2692307692307692
28036,28016,40,0.7686046086171541,0.578718420977017,0.7145385542859,0.6044227735350829,7,0.2692307692307692
28002,28016,40,0.6339176845920969,0.5998064252422536,0.7145385542859,0.6044227735350829,9,0.34615384615384615
28002,28016,43,0.6339176845920969,0.5998064252422536,0.7145385542859,0.6044227735350829,9,0.34615384615384615
28044,28054,N16,0.1927360223328309,0.2718998801168237,0.13574049261048496,0.33207029610339855,11,0.4230769230769231
28027,28017,109,0.6095338683840268,0.7210870895887964,0.5059417641288236,0.710334551392078,2,0.07692307692307693
28032,28028,E3,0.3749273235969399,0.8419021035095611,0.5456058493693293,0.6322700904617412,2,0.07692307692307693
28032,28028,E5,0.3749273235969399,0.8419021035095611,0.5456058493693293,0.6322700904617412,2,0.07692307692307693
28041,28026,78,0.12522473458801742,0.5162545537501012,0.23417416889102596,0.4895120204092115,20,0.7692307692307693
28041,28026,81,0.12522473458801742,0.5162545537501012,0.23417416889102596,0.4895120204092115,20,0.7692307692307693
28041,28026,116,0.12522473458801742,0.5162545537501012,0.23417416889102596,0.4895120204092115,20,0.7692307692307693
28041,28026,131,0.12522473458801742,0.5162545537501012,0.23417416889102596,0.4895120204092115,20,0.7692307692307693
28053,28041,130,0.21962457947679576,0.6337761386526343,0.12522473458801742,0.5162545537501012,1,0.038461538461538464
28045,28007,8,0.32226808787403033,0.5377371673246666,0.3848456488331497,0.6089426049396386,12,0.46153846153846156
28045,28007,156,0.32226808787403033,0.5377371673246666,0.3848456488331497,0.6089426049396386,12,0.46153846153846156
28017,28037,109,0.5059417641288236,0.710334551392078,0.5325953053433123,0.7925591243611104,6,0.23076923076923078
28022,28037,165,0.5916338214391743,0.8795588985394235,0.5325953053433123,0.7925591243611104,14,0.5384615384615384
28049,28034,175,1.0,0.49411688283457306,0.9179212336996587,0.5147379330187924,8,0.3076923076923077
28049,28034,N24,1.0,0.49411688283457306,0.9179212336996587,0.5147379330187924,8,0.3076923076923077
28049,28034,T61,1.0,0.49411688283457306,0.9179212336996587,0.5147379330187924,8,0.3076923076923077
28223,28040,A,0.529593398674747,0.1763431589538127,0.6295308318348966,0.40423583120802814,1,0.038461538461538464
28223,28024,H,0.529593398674747,0.1763431589538127,0.28677496503049876,0.24216825996519878,1,0.038461538461538464
28024,28044,131,0.28677496503049876,0.24216825996519878,0.1927360223328309,0.2718998801168237,9,0.34615384615384615
28043,28033,73,0.7336027951957157,0.7139572584965097,0.814041833236785,0.6806399467739999,15,0.5769230769230769
28037,28027,104,0.5325953053433123,0.7925591243611104,0.6095338683840268,0.7210870895887964,6,0.23076923076923078
28010,28015,3,0.5545989980530835,0.5186643044933111,0.554556716871475,0.4618178607605547,4,0.15384615384615385
28010,28015,147,0.5545989980530835,0.5186643044933111,0.554556716871475,0.4618178607605547,4,0.15384615384615385
28053,28018,103,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28053,28018,111,0.21962457947679576,0.6337761386526343,0.24540008317059736,0.678082617009751,12,0.46153846153846156
28038,28018,142,0.3111113088064097,0.6889400038267626,0.24540008317059736,0.678082617009751,9,0.34615384615384615
28038,28030,143,0.3111113088064097,0.6889400038267626,0.37201594199146193,0.7237280823650205,5,0.19230769230769232
28004,28015,147,0.5007594657188676,0.5235780692350567,0.554556716871475,0.4618178607605547,3,0.11538461538461539
28015,28004,147,0.554556716871475,0.4618178607605547,0.5007594657188676,0.5235780692350567,3,0.11538461538461539
28030,28017,71,0.37201594199146193,0.7237280823650205,0.5059417641288236,0.710334551392078,4,0.15384615384615385
28034,28035,67,0.9179212336996587,0.5147379330187924,0.8288252665206445,0.4127681811668954,8,0.3076923076923077
28034,28035,127,0.9179212336996587,0.5147379330187924,0.8288252665206445,0.4127681811668954,8,0.3076923076923077
28035,28049,82,0.8288252665206445,0.4127681811668954,1.0,0.49411688283457306,3,0.11538461538461539
28035,28049,N20,0.8288252665206445,0.4127681811668954,1.0,0.49411688283457306,3,0.11538461538461539
28042,28034,166,0.7326815693862749,0.9101863503141681,0.9179212336996587,0.5147379330187924,2,0.07692307692307693
28017,28030,140,0.5059417641288236,0.710334551392078,0.37201594199146193,0.7237280823650205,8,0.3076923076923077
28017,28028,E2,0.5059417641288236,0.710334551392078,0.5456058493693293,0.6322700904617412,4,0.15384615384615385
28042,28043,112,0.7326815693862749,0.9101863503141681,0.7336027951957157,0.7139572584965097,8,0.3076923076923077
28042,28043,122,0.7326815693862749,0.9101863503141681,0.7336027951957157,0.7139572584965097,8,0.3076923076923077
28043,28042,112,0.7336027951957157,0.7139572584965097,0.7326815693862749,0.9101863503141681,6,0.23076923076923078
28043,28042,122,0.7336027951957157,0.7139572584965097,0.7326815693862749,0.9101863503141681,6,0.23076923076923078
28043,28042,153,0.7336027951957157,0.7139572584965097,0.7326815693862749,0.9101863503141681,6,0.23076923076923078
28033,28043,120,0.814041833236785,0.6806399467739999,0.7336027951957157,0.7139572584965097,15,0.5769230769230769
28037,28022,105,0.5325953053433123,0.7925591243611104,0.5916338214391743,0.8795588985394235,11,0.4230769230769231
28024,28044,H,0.28677496503049876,0.24216825996519878,0.1927360223328309,0.2718998801168237,9,0.34615384615384615
28045,28053,T32,0.32226808787403033,0.5377371673246666,0.21962457947679576,0.6337761386526343,4,0.15384615384615385
28029,28046,147,0.8279165549079127,0.5005605960613324,0.686997243970377,0.5493432275335518,9,0.34615384615384615
28020,28029,49,0.6972974560788764,0.5165895827646743,0.8279165549079127,0.5005605960613324,2,0.07692307692307693
28020,28029,N22,0.6972974560788764,0.5165895827646743,0.8279165549079127,0.5005605960613324,2,0.07692307692307693
28016,28002,43,0.7145385542859,0.6044227735350829,0.6339176845920969,0.5998064252422536,12,0.46153846153846156
28024,28011,65,0.28677496503049876,0.24216825996519878,0.3940304837161055,0.3551465209615621,5,0.19230769230769232
28047,28011,138,0.28936087657609366,0.32478256298964686,0.3940304837161055,0.3551465209615621,5,0.19230769230769232
28026,28045,47,0.23417416889102596,0.4895120204092115,0.32226808787403033,0.5377371673246666,19,0.7307692307692307
28026,28045,247,0.23417416889102596,0.4895120204092115,0.32226808787403033,0.5377371673246666,19,0.7307692307692307
28043,28042,73,0.7336027951957157,0.7139572584965097,0.7326815693862749,0.9101863503141681,6,0.23076923076923078
28028,28027,48,0.5456058493693293,0.6322700904617412,0.6095338683840268,0.7210870895887964,6,0.23076923076923078
28044,28047,H,0.1927360223328309,0.2718998801168237,0.28936087657609366,0.32478256298964686,8,0.3076923076923077
28037,28032,70,0.5325953053433123,0.7925591243611104,0.3749273235969399,0.8419021035095611,5,0.19230769230769232
28037,28032,167,0.5325953053433123,0.7925591243611104,0.3749273235969399,0.8419021035095611,5,0.19230769230769232
28027,28043,70,0.6095338683840268,0.7210870895887964,0.7336027951957157,0.7139572584965097,7,0.2692307692307692
28027,28043,114,0.6095338683840268,0.7210870895887964,0.7336027951957157,0.7139572584965097,7,0.2692307692307692
28027,28043,N4,0.6095338683840268,0.7210870895887964,0.7336027951957157,0.7139572584965097,7,0.2692307692307692
28043,28033,11,0.7336027951957157,0.7139572584965097,0.814041833236785,0.6806399467739999,15,0.5769230769230769
28043,28033,70,0.7336027951957157,0.7139572584965097,0.814041833236785,0.6806399467739999,15,0.5769230769230769
28033,28016,70,0.814041833236785,0.6806399467739999,0.7145385542859,0.6044227735350829,7,0.2692307692307692
28022,28042,114,0.5916338214391743,0.8795588985394235,0.7326815693862749,0.9101863503141681,9,0.34615384615384615
28022,28042,115,0.5916338214391743,0.8795588985394235,0.7326815693862749,0.9101863503141681,9,0.34615384615384615
28028,28006,43,0.5456058493693293,0.6322700904617412,0.5590919697108422,0.5862718854724154,14,0.5384615384615384
28028,28006,48,0.5456058493693293,0.6322700904617412,0.5590919697108422,0.5862718854724154,14,0.5384615384615384
28028,28006,N3,0.5456058493693293,0.6322700904617412,0.5590919697108422,0.5862718854724154,14,0.5384615384615384
28029,28039,126,0.8279165549079127,0.5005605960613324,0.7178256611527019,0.4697597455420597,3,0.11538461538461539
28029,28039,128,0.8279165549079127,0.5005605960613324,0.7178256611527019,0.4697597455420597,3,0.11538461538461539
28033,28043,125,0.814041833236785,0.6806399467739999,0.7336027951957157,0.7139572584965097,15,0.5769230769230769
28033,28043,172,0.814041833236785,0.6806399467739999,0.7336027951957157,0.7139572584965097,15,0.5769230769230769
28033,28043,172SF,0.814041833236785,0.6806399467739999,0.7336027951957157,0.7139572584965097,15,0.5769230769230769
28016,28036,70,0.7145385542859,0.6044227735350829,0.7686046086171541,0.578718420977017,7,0.2692307692307692
28016,28036,107,0.7145385542859,0.6044227735350829,0.7686046086171541,0.578718420977017,7,0.2692307692307692
28055,28050,87,0.9099566950830811,0.8089763477641735,0.9669028454886545,0.6482433402744147,3,0.11538461538461539
28050,28055,87,0.9669028454886545,0.6482433402744147,0.9099566950830811,0.8089763477641735,4,0.15384615384615385
28005,28045,18,0.38978533444193536,0.4616539196003643,0.32226808787403033,0.5377371673246666,3,0.11538461538461539
28005,28045,N12,0.38978533444193536,0.4616539196003643,0.32226808787403033,0.5377371673246666,3,0.11538461538461539
28040,28008,46,0.6295308318348966,0.40423583120802814,0.5132584391767108,0.43891825577016036,9,0.34615384615384615
28040,28008,N20,0.6295308318348966,0.40423583120802814,0.5132584391767108,0.43891825577016036,9,0.34615384615384615
28044,28047,N18,0.1927360223328309,0.2718998801168237,0.28936087657609366,0.32478256298964686,8,0.3076923076923077
28018,28031,54,0.24540008317059736,0.678082617009751,0.20752381156562513,0.80487146452516,6,0.23076923076923078
28018,28031,58,0.24540008317059736,0.678082617009751,0.20752381156562513,0.80487146452516,6,0.23076923076923078
28018,28031,103,0.24540008317059736,0.678082617009751,0.20752381156562513,0.80487146452516,6,0.23076923076923078
28018,28031,142,0.24540008317059736,0.678082617009751,0.20752381156562513,0.80487146452516,6,0.23076923076923078
