,codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada,longitud,latitud
9615,1835,4665,AV.ANDALUCIA-ANOETA,59,Avda de Andalucía 38,28041,17,-3.69287800522716,40.352446459888
9616,1835,4665,AV.ANDALUCIA-ANOETA,79,Avda de Andalucía 38,28041,17,-3.69287800522716,40.352446459888
9617,1835,4665,AV.ANDALUCIA-ANOETA,85,Avda de Andalucía 38,28041,17,-3.69287800522716,40.352446459888
9618,3723,1177,AV.ANDALUCIA-DULZURA,59,Avda de Andalucía 38,28021,17,-3.69288636939035,40.3509599011515
9619,3723,1177,AV.ANDALUCIA-DULZURA,79,Avda de Andalucía 38,28021,17,-3.69288636939035,40.3509599011515
9620,3723,1177,AV.ANDALUCIA-DULZURA,N13,Avda de Andalucía 38,28021,17,-3.69288636939035,40.3509599011515
9621,916,1173,AV.ANDALUCIA-CONCILIACION,22,Avda de Andalucía 38,28041,17,-3.69335243905617,40.3608401360345
9622,916,1173,AV.ANDALUCIA-CONCILIACION,59,Avda de Andalucía 38,28041,17,-3.69335243905617,40.3608401360345
9623,916,1173,AV.ANDALUCIA-CONCILIACION,79,Avda de Andalucía 38,28041,17,-3.69335243905617,40.3608401360345
9624,916,1173,AV.ANDALUCIA-CONCILIACION,85,Avda de Andalucía 38,28041,17,-3.69335243905617,40.3608401360345
9625,915,1175,AV.ANDALUCIA-SAHARA,22,Avda de Andalucía 38,28041,17,-3.69290498168755,40.3562391463222
9626,915,1175,AV.ANDALUCIA-SAHARA,59,Avda de Andalucía 38,28041,17,-3.69290498168755,40.3562391463222
9627,915,1175,AV.ANDALUCIA-SAHARA,79,Avda de Andalucía 38,28041,17,-3.69290498168755,40.3562391463222
9628,915,1175,AV.ANDALUCIA-SAHARA,85,Avda de Andalucía 38,28041,17,-3.69290498168755,40.3562391463222
9629,3210,2920,MENDEZ ALVARO-ARIEL,102,Calle de Méndez Álvaro 78,28045,2,-3.67816874494649,40.3935520019604
9630,3210,2920,MENDEZ ALVARO-ARIEL,148,Calle de Méndez Álvaro 78,28045,2,-3.67816874494649,40.3935520019604
9631,3210,2920,MENDEZ ALVARO-ARIEL,152,Calle de Méndez Álvaro 78,28045,2,-3.67816874494649,40.3935520019604
9632,3210,2920,MENDEZ ALVARO-ARIEL,N11,Calle de Méndez Álvaro 78,28045,2,-3.67816874494649,40.3935520019604
9633,1369,910,Pº EXTREMADURA-FUENTE DE LIMA,39,Calle de la Fuente de Lima 2,28024,10,-3.78399119359774,40.384172188545
9634,1369,910,Pº EXTREMADURA-FUENTE DE LIMA,N19,Calle de la Fuente de Lima 2,28024,10,-3.78399119359774,40.384172188545
9635,1818,1033,REAL DE ARGANDA-SIERRA TORCAL,58,Calle  Real de Arganda 37,28031,18,-3.6174761415738,40.3796480172971
9636,1818,1033,REAL DE ARGANDA-SIERRA TORCAL,N9,Calle  Real de Arganda 37,28031,18,-3.6174761415738,40.3796480172971
9637,2836,3224,AV.C.HERRERA ORIA-LABASTIDA,124,Avda del Cardenal Herrera Oria 5,28034,8,-3.68835465962392,40.4913387209601
9638,2846,3225,AV.C.HERRERA ORIA-LA BASTIDA,124,Avda del Cardenal Herrera Oria 9,28034,8,-3.68870552193027,40.4910303304372
9639,2845,3227,AV.C.HERRERA ORIA-ISLA SICILIA,124,Avda del Cardenal Herrera Oria 61,28034,8,-3.69387959141558,40.4904228603184
9640,2837,3226,AV.C.HERRERA ORIA-ISLA SICILIA,124,Avda del Cardenal Herrera Oria 65,28034,8,-3.69481988088988,40.4907775773655
9641,3250,464,JOSE SILVA-AGASTIA,120,Calle de José Silva 16,28043,15,-3.65857923367576,40.4549445437492
9642,764,5718,AVDA. CORDOBA-GTA.CADIZ,18,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9643,764,5718,AVDA. CORDOBA-GTA.CADIZ,22,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9644,764,5718,AVDA. CORDOBA-GTA.CADIZ,59,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9645,764,5718,AVDA. CORDOBA-GTA.CADIZ,76,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9646,764,5718,AVDA. CORDOBA-GTA.CADIZ,79,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9647,764,5718,AVDA. CORDOBA-GTA.CADIZ,85,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9648,764,5718,AVDA. CORDOBA-GTA.CADIZ,86,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9649,764,5718,AVDA. CORDOBA-GTA.CADIZ,N13,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9650,764,5718,AVDA. CORDOBA-GTA.CADIZ,N14,Avda de Córdoba 2,28026,12,-3.69938659789379,40.387556405234
9651,5207,1029,AVDA. MONASTERIO DE EL ESCORIAL,134,Avda de Monasterio de El Escorial 71,28049,8,-3.69709223464737,40.5056331326149
9652,5207,1029,AVDA. MONASTERIO DE EL ESCORIAL,170,Avda de Monasterio de El Escorial 71,28049,8,-3.69709223464737,40.5056331326149
9653,5207,1029,AVDA. MONASTERIO DE EL ESCORIAL,178,Avda de Monasterio de El Escorial 71,28049,8,-3.69709223464737,40.5056331326149
9654,5207,1029,AVDA. MONASTERIO DE EL ESCORIAL,N23,Avda de Monasterio de El Escorial 71,28049,8,-3.69709223464737,40.5056331326149
9655,1573,2446,BESOLLA Nº 11,47,Calle de Besolla 9,28025,11,-3.7348606681396,40.3764402633936
9656,1573,2446,BESOLLA Nº 11,108,Calle de Besolla 9,28025,11,-3.7348606681396,40.3764402633936
9657,1573,2446,BESOLLA Nº 11,118,Calle de Besolla 9,28025,11,-3.7348606681396,40.3764402633936
9658,1573,2446,BESOLLA Nº 11,N16,Calle de Besolla 9,28025,11,-3.7348606681396,40.3764402633936
9659,2784,3128,ANTONIO LEYVA-MARQUES VADILLO,116,Calle de Antonio de Leyva 1,28019,11,-3.71534546136583,40.3969590046741
9660,2784,3128,ANTONIO LEYVA-MARQUES VADILLO,SE832,Calle de Antonio de Leyva 1,28019,11,-3.71534546136583,40.3969590046741
9661,1467,2695,RAIMUNDO FDEZ.VILLAVERDE-ALONSO CANO,C1,Calle de Raimundo Fernández Villaverde 50,28003,7,-3.69626362853855,40.4464087704961
9662,1085,985,EMILIO MUÑOZ-MIGUEL YUSTE,28,Calle de Emilio Muñoz 57,28037,20,-3.62284691464877,40.4345926680148
9663,5024,5323,NICOLÁS SALMERÓN-AV.INSTITUCION L.ENSEÑANZA,106,Calle de Nicolás Salmerón 44,28017,15,-3.62487333280415,40.4178339315142
9664,5024,5323,NICOLÁS SALMERÓN-AV.INSTITUCION L.ENSEÑANZA,N7,Calle de Nicolás Salmerón 44,28017,15,-3.62487333280415,40.4178339315142
9665,3152,3380,EDGAR NEVILLE-HERNANI,5,Calle del General Moscardó 12,28020,6,-3.69697046546368,40.4477693806567
9666,3152,3380,EDGAR NEVILLE-HERNANI,149,Calle del General Moscardó 12,28020,6,-3.69697046546368,40.4477693806567
9667,886,1236,AVDA.DONOSTIARRA-M30,21,Avda de Donostiarra 12,28027,15,-3.65841041491818,40.434927482824
9668,886,1236,AVDA.DONOSTIARRA-M30,48,Avda de Donostiarra 12,28027,15,-3.65841041491818,40.434927482824
9669,846,1237,AVENIDA DONOSTIARRA-M30,21,Avda de Donostiarra 11,28027,15,-3.65849496112148,40.4351342097049
9670,846,1237,AVENIDA DONOSTIARRA-M30,48,Avda de Donostiarra 11,28027,15,-3.65849496112148,40.4351342097049
9671,2453,4311,AVDA. PADRE HUIDOBRO-CAMARINES,162,Avda del Padre Huidobro 8900,28023,9,-3.76933364353944,40.4617840141586
9672,3988,3017,AVDA. ARCENTALES-SAN ROMUALDO,153,Avda de Arcentales 27,28037,20,-3.61870324274541,40.434020280007
9673,3988,3017,AVDA. ARCENTALES-SAN ROMUALDO,N5,Avda de Arcentales 27,28037,20,-3.61870324274541,40.434020280007
9674,5223,1088,SAN ROMUALDO-CRONOS,153,Calle de San Romualdo 37,28037,20,-3.6204200540746,40.4360921839971
9675,5232,1089,SAN ROMUALDO-CRONOS,153,Calle de San Romualdo 32,28037,20,-3.62065981185918,40.4359197278047
9676,1086,983,EMILIO MUÑOZ-ALFONSO GOMEZ,28,Calle de Emilio Muñoz 43,28037,20,-3.62533528021587,40.4333810580484
9677,1070,982,EMILIO MUÑOZ-ALFONSO GOMEZ,28,Calle de Emilio Muñoz 45,28037,20,-3.62502750152115,40.4332475837852
9678,2650,3762,MIGUEL YUSTE-EMILIO MUÑOZ,N5,Calle de Miguel Yuste 64,28037,20,-3.62258637739425,40.4344679422618
9679,3271,2772,SILVANO-HAENDEL,73,Calle de Silvano 161,28043,16,-3.62573707872424,40.4627843119677
9680,3503,466,SILVANO-JOSE DOMINGO RUS,120,Calle de Silvano 105,28043,16,-3.63292035138646,40.4628533824489
9681,3503,466,SILVANO-JOSE DOMINGO RUS,N3,Calle de Silvano 105,28043,16,-3.63292035138646,40.4628533824489
9682,3279,469,PEDROÑERAS-EL PROVENCIO,73,Calle de las Pedroñeras 2,28043,16,-3.63006289098391,40.464549141303
9683,3279,469,PEDROÑERAS-EL PROVENCIO,120,Calle de las Pedroñeras 2,28043,16,-3.63006289098391,40.464549141303
9684,3204,470,PEDROÑERAS-EL PROVENCIO,73,Calle de las Pedroñeras 1,28043,16,-3.63007856188409,40.4641346425729
9685,3204,470,PEDROÑERAS-EL PROVENCIO,120,Calle de las Pedroñeras 1,28043,16,-3.63007856188409,40.4641346425729
9686,3204,470,PEDROÑERAS-EL PROVENCIO,N3,Calle de las Pedroñeras 1,28043,16,-3.63007856188409,40.4641346425729
9687,2489,1301,PLAZA DEL MAR,101,Calle del Batel 2,28042,21,-3.58835048093936,40.4524802761877
9688,2489,1301,PLAZA DEL MAR,112,Calle del Batel 2,28042,21,-3.58835048093936,40.4524802761877
9689,2489,1301,PLAZA DEL MAR,115,Calle del Batel 2,28042,21,-3.58835048093936,40.4524802761877
9690,2489,1301,PLAZA DEL MAR,151,Calle del Batel 2,28042,21,-3.58835048093936,40.4524802761877
9691,2489,1301,PLAZA DEL MAR,N4,Calle del Batel 2,28042,21,-3.58835048093936,40.4524802761877
9692,673,520,FDEZ.DE LOS RIOS-HILARION ESLAVA,16,Calle de Fernández de los Ríos 93,28015,7,-3.71690203527751,40.4355125614956
9693,673,520,FDEZ.DE LOS RIOS-HILARION ESLAVA,61,Calle de Fernández de los Ríos 93,28015,7,-3.71690203527751,40.4355125614956
9694,2739,3120,ISIS-GALATEA,115,Calle de Isis 3,28042,16,-3.61365687624716,40.4504525639706
9695,2555,1291,GUADALAJARA-EDUARDO MAZON,105,Calle de Guadalajara 7,28042,16,-3.61503875507658,40.4520578471384
9696,2555,1291,GUADALAJARA-EDUARDO MAZON,115,Calle de Guadalajara 7,28042,16,-3.61503875507658,40.4520578471384
9697,2555,1291,GUADALAJARA-EDUARDO MAZON,153,Calle de Guadalajara 7,28042,16,-3.61503875507658,40.4520578471384
9698,2175,2977,ALCALA-ARTURO SORIA,77,Calle de Alcalá 427,28027,15,-3.63686636134055,40.4384173370151
9699,2175,2977,ALCALA-ARTURO SORIA,104,Calle de Alcalá 427,28027,15,-3.63686636134055,40.4384173370151
9700,2175,2977,ALCALA-ARTURO SORIA,N5,Calle de Alcalá 427,28027,15,-3.63686636134055,40.4384173370151
9701,5304,2004,CEDACEROS-CARRERA SAN JERÓNIMO,53,Calle de Cedaceros 11,28014,1,-3.6983397468946,40.4171439835584
9702,1765,2548,OCA-MATILDE HERNANDEZ,55,Calle de la Oca 17,28025,11,-3.73445021691319,40.3896501815504
9703,1765,2548,OCA-MATILDE HERNANDEZ,N16,Calle de la Oca 17,28025,11,-3.73445021691319,40.3896501815504
9704,1765,2548,OCA-MATILDE HERNANDEZ,N26,Calle de la Oca 17,28025,11,-3.73445021691319,40.3896501815504
9705,3704,4556,SAN CIPRIANO-CAÑOS DE SAN PEDRO,4,Calle de San Cipriano 51,28032,19,-3.60220181862336,40.4041160666644
9706,3704,4556,SAN CIPRIANO-CAÑOS DE SAN PEDRO,106,Calle de San Cipriano 51,28032,19,-3.60220181862336,40.4041160666644
9707,2893,139,ARTURO SORIA-AV.MANUEL AZAÑA,125,Calle de Arturo Soria 337,28033,15,-3.66493961406554,40.482628800078096
9708,2893,139,ARTURO SORIA-AV.MANUEL AZAÑA,129,Calle de Arturo Soria 337,28033,15,-3.66493961406554,40.482628800078096
9709,2893,139,ARTURO SORIA-AV.MANUEL AZAÑA,150,Calle de Arturo Soria 337,28033,15,-3.66493961406554,40.482628800078096
9710,2893,139,ARTURO SORIA-AV.MANUEL AZAÑA,N1,Calle de Arturo Soria 337,28033,15,-3.66493961406554,40.482628800078096
9711,2892,140,ARTURO SORIA-AV.MANUEL AZAÑA,125,Calle de Arturo Soria 344,28033,15,-3.66456003415878,40.4824237736648
9712,2892,140,ARTURO SORIA-AV.MANUEL AZAÑA,129,Calle de Arturo Soria 344,28033,15,-3.66456003415878,40.4824237736648
9713,2892,140,ARTURO SORIA-AV.MANUEL AZAÑA,150,Calle de Arturo Soria 344,28033,15,-3.66456003415878,40.4824237736648
9714,577,5296,FCO.SILVELA-DIEGO DE LEON,12,Calle de Alonso Heredia 2,28028,4,-3.67401675392444,40.4345404031892
9715,577,5296,FCO.SILVELA-DIEGO DE LEON,C2,Calle de Alonso Heredia 2,28028,4,-3.67401675392444,40.4345404031892
9716,3222,45,PZA.DE LIMA,120,Plaza de Lima SN,28046,5,-3.69050253264753,40.4516639829628
9717,1033,2223,CONDE DE PEÑALVER-DIEGO DE LEON,26,Calle del Conde de Peñalver 96,28006,4,-3.67478065745218,40.434292710817
9718,356,5471,AV.CDAD.BARCELONA-PACIFICO,136,Avda de la Ciudad de Barcelona 192,28007,3,-3.67412865003107,40.4008098770436
9719,5449,3720,DR. ESQUERDO-AV.CDAD.BARCELONA,10,Calle del Doctor Esquerdo 217,28007,3,-3.67418875237956,40.4017419662701
9720,5449,3720,DR. ESQUERDO-AV.CDAD.BARCELONA,56,Calle del Doctor Esquerdo 217,28007,3,-3.67418875237956,40.4017419662701
9721,5449,3720,DR. ESQUERDO-AV.CDAD.BARCELONA,156,Calle del Doctor Esquerdo 217,28007,3,-3.67418875237956,40.4017419662701
9722,5999,5591,"DR.FEDERICO RUBIO Y GALI, 1",44,Avda del Doctor Federico Rubio y Galí 1,28039,6,-3.70820283249239,40.4478588778408
9723,6000,5594,AVENIDA DE LOS ANDES-ABELIAS,104,Avda de los Andes 9,28042,16,-3.62495865324679,40.4535452821819
9724,6001,5595,AVENIDA DE LOS ANDES-JARILLA,104,Avda de los Andes 9,28043,16,-3.62512130558731,40.453837197034
9725,6002,5599,HUMERA-ARROYO POZUELO,160,Calle de Húmera 40,28023,9,-3.78244131688052,40.4521736861496
9726,6003,5598,ARROYO POZUELO-HUMERA,160,Calle del Arroyo de Pozuelo 99,28023,9,-3.78192842201064,40.4524068805194
9727,6003,5598,ARROYO POZUELO-HUMERA,N28,Calle del Arroyo de Pozuelo 99,28023,9,-3.78192842201064,40.4524068805194
9728,1912,5456,AV.CARD.HERRERA ORIA-ISLA DE TABARCA,64,Avda del Cardenal Herrera Oria 257,28035,8,-3.7223001820273,40.480321164745
9729,1912,5456,AV.CARD.HERRERA ORIA-ISLA DE TABARCA,83,Avda del Cardenal Herrera Oria 257,28035,8,-3.7223001820273,40.480321164745
9730,1912,5456,AV.CARD.HERRERA ORIA-ISLA DE TABARCA,133,Avda del Cardenal Herrera Oria 257,28035,8,-3.7223001820273,40.480321164745
9731,288,492,ALMAGRO-ZURBANO,7,Calle de Almagro 28,28010,7,-3.6926895814523,40.43042119632101
9732,6014,5604,INTERCAMBIADOR PLAZA DE CASTILLA,135,Paseo de la Castellana 218,28046,5,-3.68887833117715,40.4673853168706
9733,6015,5605,INTERCAMBIADOR PLAZA DE CASTILLA,67,Paseo de la Castellana 218,28046,5,-3.6888090264095,40.4676019444217
9734,6016,5606,INTERCAMBIADOR PLAZA DE CASTILLA,129,Paseo de la Castellana 195,28046,5,-3.68876875058414,40.4677733543976
9735,6016,5606,INTERCAMBIADOR PLAZA DE CASTILLA,177,Paseo de la Castellana 195,28046,5,-3.68876875058414,40.4677733543976
9736,6017,5607,INTERCAMBIADOR PLAZA DE CASTILLA,176,Paseo de la Castellana 195,28046,5,-3.68870538876845,40.4679944510007
9737,6013,5603,INTERCAMBIADOR PLAZA DE CASTILLA,70,Paseo de la Castellana 216,28046,5,-3.68891897404367,40.4672499405299
9738,6018,5608,INTERCAMBIADOR PLAZA DE CASTILLA,175,Calle de San Benito 3,28046,5,-3.688670965496951,40.4681252857718
9739,6019,5609,INTERCAMBIADOR PLAZA DE CASTILLA,178,Paseo de la Castellana 222,28046,5,-3.68863027570346,40.4682561578037
9740,6020,5610,INTERCAMBIADOR PLAZA DE CASTILLA,134,Paseo de la Castellana 222,28046,5,-3.68859004621175,40.4683960360462
9741,6021,5611,INTERCAMBIADOR PLAZA DE CASTILLA,42,Paseo de la Castellana 195,28046,6,-3.68906147276499,40.4677400811762
9742,6021,5611,INTERCAMBIADOR PLAZA DE CASTILLA,49,Paseo de la Castellana 195,28046,6,-3.68906147276499,40.4677400811762
9743,6022,5612,INTERCAMBIADOR PLAZA DE CASTILLA,173,Paseo de la Castellana 195,28046,6,-3.68899248885532,40.4680242741573
9744,6022,5612,INTERCAMBIADOR PLAZA DE CASTILLA,174,Paseo de la Castellana 195,28046,6,-3.68899248885532,40.4680242741573
9745,6023,251,HERMANOS GARCÍA NOBLEJAS-JOSE BLAS,70,Calle de José de Blas 4,28037,20,-3.62869465091759,40.425362841807406
9746,5915,5322,SAN CIPRIANO-MINERVA,4,Calle de San Cipriano 59,28032,19,-3.59916710883228,40.4035281921762
9747,5915,5322,SAN CIPRIANO-MINERVA,E3,Calle de San Cipriano 59,28032,19,-3.59916710883228,40.4035281921762
9748,5915,5322,SAN CIPRIANO-MINERVA,E5,Calle de San Cipriano 59,28032,19,-3.59916710883228,40.4035281921762
9749,3667,5321,SAN CIPRIANO-MINERVA,4,Calle de San Cipriano 59,28032,19,-3.599263223981,40.4033610268754
9750,3667,5321,SAN CIPRIANO-MINERVA,E3,Calle de San Cipriano 59,28032,19,-3.599263223981,40.4033610268754
9751,3667,5321,SAN CIPRIANO-MINERVA,E5,Calle de San Cipriano 59,28032,19,-3.599263223981,40.4033610268754
9752,1195,4207,PºROBLEDAL-DANTE,33,Paseo del Robledal SN,28011,9,-3.74462605610424,40.4096843961864
9753,1203,2305,VILLAMANIN-VILLAGARCIA,33,Calle de Villamanín 54,28011,10,-3.75358832634182,40.4058245999408
9754,1203,2305,VILLAMANIN-VILLAGARCIA,65,Calle de Villamanín 54,28011,10,-3.75358832634182,40.4058245999408
9755,2743,5331,AV.CANTABRIA-PZA.DEL MAR,112,Avda de Cantabria 2,28042,21,-3.58794481570227,40.4532976521148
9756,2743,5331,AV.CANTABRIA-PZA.DEL MAR,114,Avda de Cantabria 2,28042,21,-3.58794481570227,40.4532976521148
9757,2743,5331,AV.CANTABRIA-PZA.DEL MAR,115,Avda de Cantabria 2,28042,21,-3.58794481570227,40.4532976521148
9758,1723,1009,AV.ALBUFERA-AV.BUENOS AIRES,54,Avda de la Albufera 179,28018,13,-3.65451260233198,40.3915889702896
9759,1723,1009,AV.ALBUFERA-AV.BUENOS AIRES,58,Avda de la Albufera 179,28018,13,-3.65451260233198,40.3915889702896
9760,1723,1009,AV.ALBUFERA-AV.BUENOS AIRES,103,Avda de la Albufera 179,28018,13,-3.65451260233198,40.3915889702896
9761,1723,1009,AV.ALBUFERA-AV.BUENOS AIRES,136,Avda de la Albufera 179,28018,13,-3.65451260233198,40.3915889702896
9762,1723,1009,AV.ALBUFERA-AV.BUENOS AIRES,N25,Avda de la Albufera 179,28018,13,-3.65451260233198,40.3915889702896
9763,3835,4957,BATEL-PLAZA DEL MAR,114,Calle del Batel 2,28042,21,-3.5885768624178,40.4527448920829
9764,1841,2818,EMBAJADORES-Pº STA.Mª CABEZA,60,Calle de EMBAJADORES 106,28045,2,-3.69970406385509,40.4012843193077
9765,1841,2818,EMBAJADORES-Pº STA.Mª CABEZA,78,Calle de EMBAJADORES 106,28045,2,-3.69970406385509,40.4012843193077
9766,1841,2818,EMBAJADORES-Pº STA.Mª CABEZA,148,Calle de EMBAJADORES 106,28045,2,-3.69970406385509,40.4012843193077
9767,1841,2818,EMBAJADORES-Pº STA.Mª CABEZA,N17,Calle de EMBAJADORES 106,28045,2,-3.69970406385509,40.4012843193077
9768,1658,2515,PIO FELIPE-AV.ALBUFERA,54,Calle de Monleón 10,28038,13,-3.65435877077289,40.3922835395612
9769,1658,2515,PIO FELIPE-AV.ALBUFERA,143,Calle de Monleón 10,28038,13,-3.65435877077289,40.3922835395612
9770,1658,2515,PIO FELIPE-AV.ALBUFERA,N10,Calle de Monleón 10,28038,13,-3.65435877077289,40.3922835395612
9771,1050,5602,INTERCAMBIADOR PZA. CASTILLA,27,Plaza de Castilla s/n,28046,6,-3.68928482790594,40.4667252428371
9772,5898,4092,AVENIDA DE LA PESETA-VIA LUSITANA,35,Avda de la Peseta 107,28054,11,-3.7442817665594,40.3638934905246
9773,5898,4092,AVENIDA DE LA PESETA-VIA LUSITANA,118,Avda de la Peseta 107,28054,11,-3.7442817665594,40.3638934905246
9774,5898,4092,AVENIDA DE LA PESETA-VIA LUSITANA,N16,Avda de la Peseta 107,28054,11,-3.7442817665594,40.3638934905246
9775,5899,4093,REAL-CALDERILLA,35,Calle del Real 1,28054,11,-3.7411332375597,40.3629406967758
9776,5901,4181,AGUACATE-AVENIDA DEL EURO,108,Calle del Aguacate 64,28044,11,-3.74227730052861,40.3684649616276
9777,5901,4181,AGUACATE-AVENIDA DEL EURO,118,Calle del Aguacate 64,28044,11,-3.74227730052861,40.3684649616276
9778,5902,4182,AGUACATE-AVENIDA DEL EURO,108,Calle del Aguacate 43,28044,11,-3.7421924070777,40.3685781194539
9779,5902,4182,AGUACATE-AVENIDA DEL EURO,118,Calle del Aguacate 43,28044,11,-3.7421924070777,40.3685781194539
9780,5903,4183,THALER-VIA LUSITANA,118,Calle de la Treseta 1,28054,11,-3.74073900414074,40.367348672413
9781,5903,4183,THALER-VIA LUSITANA,N16,Calle de la Treseta 1,28054,11,-3.74073900414074,40.367348672413
9782,5905,4185,CALDERILLA-THALER,118,Calle de la Treseta 1,28054,11,-3.73839401573802,40.3654627248842
9783,5905,4185,CALDERILLA-THALER,N16,Calle de la Treseta 1,28054,11,-3.73839401573802,40.3654627248842
9784,5906,4186,CALDERILLA-THALER,118,Calle de la Calderilla 4,28054,11,-3.73844919809799,40.3651560633896
9785,5906,4186,CALDERILLA-THALER,N16,Calle de la Calderilla 4,28054,11,-3.73844919809799,40.3651560633896
9786,5907,4187,CALDERILLA-REAL,118,Calle de la Calderilla 3,28054,11,-3.74033854015717,40.3632385753447
9787,5907,4187,CALDERILLA-REAL,E1,Calle de la Calderilla 3,28054,11,-3.74033854015717,40.3632385753447
9788,5907,4187,CALDERILLA-REAL,N16,Calle de la Calderilla 3,28054,11,-3.74033854015717,40.3632385753447
9789,5908,4188,CALDERILLA-REAL,118,Calle de la Calderilla 3,28054,11,-3.74031672773365,40.3632297056579
9790,5908,4188,CALDERILLA-REAL,E1,Calle de la Calderilla 3,28054,11,-3.74031672773365,40.3632297056579
9791,5908,4188,CALDERILLA-REAL,N16,Calle de la Calderilla 3,28054,11,-3.74031672773365,40.3632297056579
9792,5910,4194,ENRIQUE LARRETA-AGUSTIN DE FOXA,5,Calle de Enrique Larreta 12,28036,5,-3.68687157854664,40.4683702083207
9793,5910,4194,ENRIQUE LARRETA-AGUSTIN DE FOXA,66,Calle de Enrique Larreta 12,28036,5,-3.68687157854664,40.4683702083207
9794,5987,5574,ARCAUTE-SAMANIEGO,77,Calle de Arcaute 1,28022,20,-3.58036694049335,40.4435025168162
9795,5987,5574,ARCAUTE-SAMANIEGO,167,Calle de Arcaute 1,28022,20,-3.58036694049335,40.4435025168162
9796,1436,4085,BRAVO MURILLO-SOR ANGELA DE LA CRUZ,66,Calle de Bravo Murillo 278,28020,6,-3.69808678827874,40.4611184740509
9797,1436,4085,BRAVO MURILLO-SOR ANGELA DE LA CRUZ,124,Calle de Bravo Murillo 278,28020,6,-3.69808678827874,40.4611184740509
9798,5952,4220,INGENIERO EMILIO HERRERA-PRINCIPE CARLOS,170,Avda del Alcalde Conde de Mayalde 35,28050,16,-3.65275410191166,40.4922070862255
9799,5952,4220,INGENIERO EMILIO HERRERA-PRINCIPE CARLOS,N1,Avda del Alcalde Conde de Mayalde 35,28050,16,-3.65275410191166,40.4922070862255
9800,1079,3944,ESFINGE-SAN FAUSTINO,28,Calle de la Esfinge 76,28022,20,-3.60780641823938,40.4402942084968
9801,1079,3944,ESFINGE-SAN FAUSTINO,48,Calle de la Esfinge 76,28022,20,-3.60780641823938,40.4402942084968
9802,5763,3941,LUCANO-FENELON,28,Calle de Lucano 43,28022,20,-3.61052286556231,40.4381718082966
9803,5763,3941,LUCANO-FENELON,48,Calle de Lucano 43,28022,20,-3.61052286556231,40.4381718082966
9804,5763,3941,LUCANO-FENELON,140,Calle de Lucano 43,28022,20,-3.61052286556231,40.4381718082966
9805,3722,4657,VILLACARRILLO-AV.ENTREVIAS,102,Calle de Villacarrillo 2,28053,13,-3.66216987479898,40.3769597133445
9806,3722,4657,VILLACARRILLO-AV.ENTREVIAS,103,Calle de Villacarrillo 2,28053,13,-3.66216987479898,40.3769597133445
9807,3722,4657,VILLACARRILLO-AV.ENTREVIAS,N11,Calle de Villacarrillo 2,28053,13,-3.66216987479898,40.3769597133445
9808,3728,4697,CONGOSTO-PEÑA CERVERA,54,Calle del Congosto 66,28031,18,-3.61859309490928,40.3716599712628
9809,3728,4697,CONGOSTO-PEÑA CERVERA,N9,Calle del Congosto 66,28031,18,-3.61859309490928,40.3716599712628
9810,3242,3341,FUENTIDUEÑA-CENTRO DE SALUD,142,Calle de Peña Sorrapía 62,28031,18,-3.62206827201239,40.371686411160205
9811,2158,3508,AV.QUINTA Nº 4,77,Avda  Quinta 4,28022,20,-3.59653761428004,40.4476996554363
9812,2158,3508,AV.QUINTA Nº 4,N5,Avda  Quinta 4,28022,20,-3.59653761428004,40.4476996554363
9813,2167,2954,ALCALA-EDUARDO TERAN,77,Calle de Alcalá 587,28022,20,-3.61417516315059,40.4456390011247
9814,2167,2954,ALCALA-EDUARDO TERAN,105,Calle de Alcalá 587,28022,20,-3.61417516315059,40.4456390011247
9815,2167,2954,ALCALA-EDUARDO TERAN,140,Calle de Alcalá 587,28022,20,-3.61417516315059,40.4456390011247
9816,2167,2954,ALCALA-EDUARDO TERAN,153,Calle de Alcalá 587,28022,20,-3.61417516315059,40.4456390011247
9817,2167,2954,ALCALA-EDUARDO TERAN,165,Calle de Alcalá 587,28022,20,-3.61417516315059,40.4456390011247
9818,2167,2954,ALCALA-EDUARDO TERAN,N5,Calle de Alcalá 587,28022,20,-3.61417516315059,40.4456390011247
9819,2178,2822,CRISTO VICTORIA-JASPE,78,Calle del Cristo de la Victoria 118,28026,12,-3.70620686388344,40.3794203519512
9820,2049,258,NICOLAS SALMERON-MATAMOROSA,70,Calle de Nicolás Salmerón 21,28017,15,-3.6300060370574,40.4196529857514
9821,2049,258,NICOLAS SALMERON-MATAMOROSA,106,Calle de Nicolás Salmerón 21,28017,15,-3.6300060370574,40.4196529857514
9822,5912,5459,MATEO INURRIA-PLAZA DE CASTILLA,SE704,Calle de Mateo Inurria 5,28036,5,-3.6876070919124,40.4666045892763
