from_node,to_node,edge,from_lat,from_lon,to_lat,to_lon,n_buses,weight
6,9,128,0.7862081150631085,0.3524010666583435,0.6941982800856858,0.1053244214371369,11,0.3055555555555556
5,15,129,0.7619344543488882,0.4625191334979001,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
5,15,150,0.7619344543488882,0.4625191334979001,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
7,1,37,0.625608091707963,0.33250313540794063,0.48475575215021854,0.3141446623866125,17,0.4722222222222222
7,1,149,0.625608091707963,0.33250313540794063,0.48475575215021854,0.3141446623866125,17,0.4722222222222222
7,1,N23,0.625608091707963,0.33250313540794063,0.48475575215021854,0.3141446623866125,17,0.4722222222222222
8,6,42,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
15,16,N1,0.6571836597646771,0.6408239630563045,0.8970853760586778,0.6966178100730135,15,0.4166666666666667
4,3,E2,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
4,3,E3,0.5663408061497907,0.4872965949659823,0.4373830921323887,0.47565194693275237,22,0.6111111111111112
14,19,8,0.389993806216278,0.6923223514616834,0.3789761933255464,0.9296509946666194,5,0.1388888888888889
14,19,71,0.389993806216278,0.6923223514616834,0.3789761933255464,0.9296509946666194,5,0.1388888888888889
14,19,E4,0.389993806216278,0.6923223514616834,0.3789761933255464,0.9296509946666194,5,0.1388888888888889
16,21,104,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
16,21,112,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
16,21,122,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
14,3,63,0.389993806216278,0.6923223514616834,0.4373830921323887,0.47565194693275237,9,0.25
14,3,143,0.389993806216278,0.6923223514616834,0.4373830921323887,0.47565194693275237,9,0.25
14,3,145,0.389993806216278,0.6923223514616834,0.4373830921323887,0.47565194693275237,9,0.25
14,3,E,0.389993806216278,0.6923223514616834,0.4373830921323887,0.47565194693275237,9,0.25
14,3,N9,0.389993806216278,0.6923223514616834,0.4373830921323887,0.47565194693275237,9,0.25
16,15,87,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
16,15,129,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
16,15,N1,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
13,3,141,0.26696325658370534,0.6159420785725708,0.4373830921323887,0.47565194693275237,13,0.3611111111111111
8,6,67,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,124,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,134,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,135,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,173,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,175,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
